scorer,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT,AT
labeled-data\2015-12-18_2_M151203_FR068_eye\img02449.png,488.090576171875,192.6611785888672,484.182373046875,187.85704040527344,479.35205078125,185.26199340820312,475.58685866692247,189.72489899886222,471.7286376953125,196.0561065673828,475.6916198730469,199.4895782470703,479.9810791015625,200.56350708007812,485.8594055175781,196.87066650390625,458.92266845703125,100.23468780517578,474.8987121582031,298.8349914550781
labeled-data\2015-12-18_2_M151203_FR068_eye\img03392.png,497.7368469238281,190.3009033203125,494.51629638671875,183.82513427734375,488.8798522949219,182.3313751220703,483.43829345703125,185.5924072265625,480.687255859375,191.80923461914062,482.44866943359375,197.91004943847656,488.8050537109375,199.7425537109375,495.8600769042969,195.768310546875,493.233642578125,98.30674743652344,477.50439453125,299.7844543457031
labeled-data\2015-12-18_2_M151203_FR068_eye\img03399.png,498.74969482421875,192.4441375732422,494.484375,185.7807159423828,489.2135314941406,183.52105712890625,485.7898028815612,186.61965510745043,480.9101339093427,191.94293034987064,482.7680969238281,198.29859924316406,487.1628723144531,201.04962158203125,494.66192828559485,198.5970244028959,494.258056640625,100.58019256591797,471.2356872558594,302.3987121582031
labeled-data\2015-12-18_2_M151203_FR068_eye\img03417.png,463.92236328125,186.4213409423828,461.0043029785156,181.5626983642578,454.5676574707031,178.9901885986328,449.16357421875,184.5977325439453,446.6909484863281,188.62425231933594,449.1565856933594,193.06057739257812,456.06818277804837,198.1534181326942,459.61703293966184,193.2737491604757,468.5517883300781,86.97006225585938,469.2447204589844,297.8996887207031
labeled-data\2015-12-18_2_M151203_FR068_eye\img03431.png,479.3477478027344,193.7691192626953,475.96612548828125,187.77499389648438,469.3763708840989,185.73244256704706,462.66925048828125,190.3622589111328,460.3404846191406,195.37806701660156,462.6326599121094,200.40985107421875,471.1507959649056,202.58948083471105,476.9176774775275,198.5970244028959,490.8027648925781,83.15876770019531,468.21234130859375,300.8792419433594
labeled-data\2015-12-18_2_M151203_FR068_eye\img04285.png,472.5566711425781,197.75296020507812,469.0498352050781,191.8208770751953,463.609489371477,189.72489899886222,458.2862141290568,193.2737491604757,454.06597900390625,200.25741577148438,457.4690856933594,204.37310791015625,462.7446594238281,207.32125854492188,469.1184387207031,203.1712188720703,456.5495300292969,82.91112518310547,469.92852783203125,303.53515625
labeled-data\2015-12-18_2_M151203_FR068_eye\img04286.png,472.4930114746094,196.26156616210938,468.30548095703125,191.7790069580078,462.9914855957031,188.25393676757812,456.596435546875,193.55487060546875,454.9060363769531,198.7257537841797,458.7452087402344,202.7237091064453,464.1879577636719,204.32632446289062,468.8987121582031,200.7357177734375,480.4408874511719,79.02808380126953,469.28582763671875,303.0289306640625
labeled-data\2015-12-18_2_M151203_FR068_eye\img04322.png,484.90259034115786,193.71735543067737,482.2409527199477,188.83768645845885,474.8211364746094,185.8408203125,470.26358342450226,189.28129272866053,468.0455520734938,194.16096170087906,471.1507959649056,202.14587456450937,477.8048900179309,205.25111845592116,482.6845589901494,199.92784321350095,493.4081115722656,78.88032531738281,473.6624450683594,303.4161071777344
labeled-data\2015-12-18_2_M151203_FR068_eye\img04672.png,458.21429443359375,192.01406860351562,454.79608154296875,187.8582763671875,448.4650573730469,184.94195556640625,442.5099182128906,190.69029235839844,440.4054260253906,195.87684631347656,443.5287780761719,198.72291564941406,449.41408872502313,202.14587456450937,455.180970237645,199.92784321350095,465.6967468261719,80.66871643066406,471.504150390625,299.4409484863281
labeled-data\2015-12-18_2_M151203_FR068_eye\img04724.png,450.26702880859375,193.23281860351562,447.1732177734375,186.9010467529297,439.7910461425781,184.72946166992188,433.68280029296875,190.1829071044922,430.7624206542969,194.99655151367188,434.2615966796875,199.91871643066406,440.9855695911911,206.13833099632453,448.08326991441805,200.37144948370263,478.8609313964844,76.65760040283203,468.5031433105469,299.8270568847656
labeled-data\2015-12-18_2_M151203_FR068_eye\img05588.png,457.2969665527344,192.13182067871094,455.0114440917969,186.5589599609375,448.6122741699219,183.84786987304688,442.8963623046875,189.18917846679688,439.85858154296875,194.5012969970703,442.7136535644531,198.43612670898438,449.41408872502313,201.258662024106,455.180970237645,198.1534181326942,467.562255859375,81.8626708984375,470.6527099609375,298.2830810546875
labeled-data\2015-12-18_2_M151203_FR068_eye\img05591.png,459.98956298828125,193.72625732421875,457.39892578125,188.750732421875,450.0233154296875,186.08273315429688,445.083984375,191.8831024169922,443.3426513671875,196.3498077392578,446.9669189453125,200.9595947265625,452.5193326164349,205.25111845592116,458.2862141290568,199.04063067309758,450.90252685546875,85.19678497314453,467.6731872558594,300.4778137207031
labeled-data\2015-12-18_2_M151203_FR068_eye\img05592.png,461.1212158203125,196.07229614257812,458.6826171875,190.84283447265625,451.8484191894531,187.8321990966797,445.9620361328125,193.80372619628906,443.4411926269531,199.42230224609375,448.56134033203125,202.2798614501953,453.8426208496094,204.36703491210938,458.79345703125,200.7632598876953,476.7666931152344,83.16883850097656,467.0187683105469,300.95458984375
labeled-data\2015-12-18_2_M151203_FR068_eye\img05887.png,458.5535888671875,190.36257934570312,454.6362609863281,184.24295043945312,447.9696960449219,182.05145263671875,442.05694580078125,187.15528869628906,438.84014892578125,191.9018096923828,442.580078125,197.8360595703125,448.5268761846197,201.7022682943077,455.180970237645,197.70981186249253,468.31512451171875,71.09391021728516,463.9828796386719,298.71722412109375
labeled-data\2015-12-18_2_M151203_FR068_eye\img06359.png,459.6066589355469,189.70223999023438,457.1676330566406,185.8204345703125,451.13397216796875,184.22335815429688,444.4486389160156,188.7017822265625,443.1593933105469,193.30528259277344,446.5340881347656,196.98641967773438,451.6321200760315,202.58948083471105,458.7298203992585,197.70981186249253,470.9537353515625,74.55081176757812,465.41156005859375,299.14306640625
labeled-data\2015-12-18_2_M151203_FR068_eye\img06444.png,464.3099365234375,195.43310546875,460.95977783203125,189.1758270263672,453.6210021972656,185.61178588867188,446.5518798828125,191.0808868408203,442.97503662109375,196.2355194091797,445.64715576171875,201.9402618408203,454.29375769724163,206.13833099632453,460.3977966308594,200.91297912597656,477.7850036621094,72.20540618896484,464.03106689453125,302.18743896484375
labeled-data\2015-12-18_2_M151203_FR068_eye\img06672.png,473.5686950683594,196.76722717285156,471.1697082519531,190.5413818359375,463.609489371477,190.1685052690639,455.362548828125,193.33197021484375,452.1261901855469,199.49261474609375,455.6189270019531,204.3114776611328,462.5220642089844,207.0256805419922,471.5944022351073,204.80751218571947,476.62127685546875,68.43514251708984,463.2317810058594,300.7605285644531
labeled-data\2015-12-18_2_M151203_FR068_eye\img06683.png,481.85614013671875,196.40817260742188,479.0039367675781,189.73336791992188,472.0064697265625,185.9683380126953,464.9163818359375,190.4375,461.242919921875,197.3269805908203,463.3049621582031,203.1180877685547,473.368827315914,207.0255435367279,479.13570882853594,203.9202996453161,460.50244140625,61.160308837890625,469.701171875,301.4178161621094
labeled-data\2015-12-18_2_M151203_FR068_eye\img06693.png,483.7787170410156,195.32943725585938,480.3049621582031,189.47666931152344,473.3726501464844,185.6310272216797,465.8935546875,191.81866455078125,462.778564453125,198.25033569335938,466.5672912597656,203.291259765625,474.25603985631744,207.46914980692958,482.2409527199477,202.14587456450937,458.7683410644531,60.06704330444336,468.67498779296875,300.9565124511719
labeled-data\2015-12-18_2_M151203_FR068_eye\img07892.png,471.1507959649056,190.61211153926558,467.60194580329215,184.8452300266437,461.0937194824219,184.1316680908203,454.7879943847656,187.6542510986328,453.62628173828125,192.38290405273438,456.20904541015625,196.52597045898438,460.94785175026686,200.81505575390432,468.93276461389723,198.1534181326942,460.6556091308594,94.25384521484375,473.5893249511719,298.3529968261719
labeled-data\2015-12-18_2_M151203_FR068_eye\img09770.png,480.0229213689393,182.62719867563527,477.01898193359375,177.31353759765625,471.5978088378906,175.090087890625,466.7167663574219,179.01727294921875,464.0479431152344,183.90567016601562,466.6973876953125,188.74667358398438,472.038008505309,194.60456797108074,478.24849628813257,189.28129272866053,462.06219482421875,128.05491638183594,453.8501514270399,254.04780817810644
labeled-data\2015-12-18_2_M151203_FR068_eye\img15084.png,466.26153564453125,188.2306365966797,463.5130615234375,181.74539184570312,459.0267333984375,179.91725158691406,452.1502380371094,183.51071166992188,449.79412841796875,189.35968017578125,452.7044677734375,194.7091827392578,457.3690185546875,196.98387145996094,464.94030818208205,193.2737491604757,455.60986328125,107.8834228515625,471.2863464355469,289.6087951660156
labeled-data\2015-12-20_1_M151203_FR068_eye\img00936.png,456.442001845344,166.8633595899426,455.3303520773415,164.44674958492584,451.472198463789,161.99156092175608,448.3155273254279,164.44674958492584,446.21107989985387,167.60342072328694,445.8603386622582,171.11083309924373,449.71849227581066,173.5660217624135,452.87516341417177,170.76009186164805,434.63661905919645,84.12700617551533,449.0170098006193,269.6691208636296
labeled-data\2015-12-20_1_M151203_FR068_eye\img01713.png,441.2138671875,171.90582275390625,441.3497314453125,168.07371520996094,435.89349365234375,165.47352600097656,431.1536560058594,168.05352783203125,428.9622497558594,172.49920654296875,434.90655517578125,178.20343017578125,437.2303161621094,179.97288513183594,439.1784973144531,173.26258850097656,436.1041259765625,145.441162109375,445.2974853515625,214.0022735595703
labeled-data\2015-12-20_1_M151203_FR068_eye\img01717.png,,,,,,,,,,,,,,,,,414.62971001250975,127.8591248387591,410.1451575448831,193.90435208926107
labeled-data\2015-12-20_1_M151203_FR068_eye\img01722.png,,,,,,,,,,,,,,,,,424.961906246122,143.6433204508123,426.60522904800064,188.4238668020048
labeled-data\2015-12-20_1_M151203_FR068_eye\img02094.png,441.4130320005685,156.0998757236507,442.4600214642654,152.26091435676204,435.1310952183871,151.21392489306515,431.64113033939736,151.91191786886307,425.9956970214844,154.85227966308594,427.4531724846098,160.28783357843832,432.6881198030943,161.3348230421352,438.27206360947775,160.98582655423627,428.9783935546875,100.73668670654297,424.795654296875,228.3275146484375
labeled-data\2015-12-20_1_M151203_FR068_eye\img02102.png,,,,,,,,,,,,,,,,,441.08416748046875,99.04026794433594,432.5269775390625,225.35708618164062
labeled-data\2015-12-20_1_M151203_FR068_eye\img02612.png,449.180430183774,139.18138741363953,448.9753868839506,135.78687694804205,446.01894629414255,134.47290335257182,442.40551890659947,136.77235714464473,440.76305191226163,140.05729113332032,441.22132436425636,143.9568509053501,443.44987399372127,146.50376476759573,448.86206595099327,140.77320857754304,434.5356754758615,68.1861635035423,448.54370171821256,264.29853089645655
labeled-data\2015-12-20_1_M151203_FR068_eye\img03038.png,460.6822754987735,168.2360147732795,457.9655673790447,160.42547892905955,452.19256262462136,157.36918229436478,446.4195578701979,160.76506744402562,442.34449569060484,166.87766071341517,444.0424382654353,174.00901952770295,450.15503153482484,176.72572764743163,457.2863903491126,173.66943101273685,451.17379707972304,92.50777593584249,451.5133855946891,275.20639698759635
labeled-data\2015-12-20_1_M151203_FR068_eye\img03934.png,,,,,,,,,,,,,,,,,447.093044651728,124.94562633725104,445.814497917548,166.11483117784746
labeled-data\2015-12-20_1_M151203_FR068_eye\img03975.png,437.10332176872396,162.49270121612136,434.8485586883358,158.35896890207636,431.367431640625,154.39305114746094,426.9140319824219,155.3624725341797,423.197509765625,161.72731018066406,425.3304748535156,167.55538940429688,430.53265380859375,169.03179931640625,436.2367858886719,167.83506774902344,435.0754699707031,106.63357543945312,436.39093017578125,265.5587158203125
labeled-data\2015-12-20_1_M151203_FR068_eye\img04871.png,443.8223876953125,154.20199584960938,440.9220886230469,150.10415649414062,435.26715087890625,148.44943237304688,429.6376953125,152.28321838378906,427.8556213378906,157.20530700683594,430.9705810546875,159.99874877929688,434.71795654296875,161.45973205566406,438.52252197265625,157.57785034179688,434.2408802595478,129.6330894716959,434.5276703004743,189.85899806627486
labeled-data\2015-12-20_1_M151203_FR068_eye\img07963.png,466.45528025319686,167.55683774334733,464.0781606484343,162.80259853382213,460.3426869838074,160.76506744402562,455.9280362892482,163.8213640787204,453.21132816951956,168.5756032882456,455.2488592593161,174.00901952770295,461.7010410436717,175.3673735875673,465.43651470829866,171.97148843790643,452.8717396545535,88.09312524128336,450.834208564757,281.9981672869181
labeled-data\2015-12-20_1_M151203_FR068_eye\img08100.png,442.2010498046875,159.1344757080078,441.19805908203125,155.8181915283203,437.5604248046875,154.38604736328125,433.79876708984375,156.19955444335938,432.25115966796875,160.43215942382812,432.6614990234375,165.49984741210938,435.8529357910156,167.0393524169922,441.4110412597656,163.53582763671875,433.2170352219738,140.62640160946944,430.6104951948333,212.16144457654673
labeled-data\2015-12-20_1_M151203_FR068_eye\img08104.png,,,,,,,,,,,,,,,,,393.2615042183646,131.57052482025492,388.1431579589844,197.44021606445312
labeled-data\2015-12-20_1_M151203_FR068_eye\img08135.png,,,,,,,,,,,,,,,,,434.7541198730469,144.8406219482422,434.1206359863281,190.53330993652344
labeled-data\2015-12-20_1_M151203_FR068_eye\img08136.png,,,,,,,,,,,,,,,,,435.30950927734375,141.1412811279297,433.3721923828125,198.44198608398438
labeled-data\2015-12-20_1_M151203_FR068_eye\img08139.png,,,,,,,,,,,,,,,,,437.6832275390625,140.7799530029297,436.210586321258,195.81866994034826
labeled-data\2015-12-20_1_M151203_FR068_eye\img08143.png,,,,,,,,,,,,,,,,,437.9766540527344,142.34762573242188,438.2117004394531,209.34521484375
labeled-data\2015-12-20_1_M151203_FR068_eye\img08706.png,453.5509166844856,165.17971813858472,451.8529741096553,159.74630189912736,445.0612038103335,154.99206268960216,442.0049071756388,162.12342150388997,439.6277875708762,166.87766071341517,442.34449569060484,173.32984249777078,448.4570889599944,175.3673735875673,452.19256262462136,170.273545863076,445.40079232529956,110.50596722904501,447.09873490013,256.86861717942776
labeled-data\2015-12-20_1_M151203_FR068_eye\img10122.png,396.85198974609375,167.9508056640625,,,,,391.1923522949219,162.378662109375,392.157958984375,166.0138397216797,393.9416198730469,167.23873901367188,,,,,435.8893737792969,142.93116760253906,438.1265869140625,207.8506317138672
labeled-data\2015-12-20_1_M151203_FR068_eye\img10129.png,403.2321472167969,166.9052276611328,402.0567626953125,163.452392578125,397.53509521484375,161.5596923828125,393.4068908691406,162.46348571777344,393.3627624511719,166.5857391357422,393.46441650390625,169.76773071289062,396.9143371582031,171.47616577148438,399.73565673828125,168.90933227539062,439.8958435058594,146.8131561279297,443.1517028808594,205.09934997558594
labeled-data\2015-12-20_1_M151203_FR068_eye\img10144.png,449.7849426269531,168.3966522216797,447.9068603515625,164.5806884765625,439.9118957519531,162.44363403320312,436.4696960449219,166.74948120117188,435.5198059082031,170.85690307617188,437.68212890625,174.3248291015625,442.9824523925781,174.751953125,446.4327392578125,172.91424560546875,440.4388732910156,147.44009399414062,443.46075439453125,199.3388214111328
labeled-data\2015-12-20_1_M151203_FR068_eye\img10452.png,454.90927074435,166.87766071341517,456.2676248042144,161.78383298892388,452.19256262462136,160.08589041409346,447.4383234150961,162.12342150388997,445.74038084026574,165.17971813858472,443.36326123550316,170.273545863076,448.1175004450283,171.29231140797427,452.19256262462136,171.29231140797427,451.5133855946891,86.73477118141903,453.21132816951956,280.30022471208764
labeled-data\2015-12-20_1_M151203_FR068_eye\img11397.png,436.7984313964844,170.6001434326172,395.1701354980469,167.87576293945312,392.18487548828125,165.16319274902344,386.91314697265625,168.4333953857422,385.2502746582031,172.4065399169922,387.0600891113281,173.75465393066406,390.802978515625,177.01231384277344,391.8350524902344,173.9318389892578,429.8060302734375,148.0645294189453,435.8426208496094,195.59373474121094
labeled-data\2015-12-20_1_M151203_FR068_eye\img11748.png,463.0593951035361,160.08589041409346,461.7010410436717,155.33165120456826,456.9468018341465,153.63370862973784,451.8529741096553,154.6524741746361,450.15503153482484,160.76506744402562,450.4946200497909,166.87766071341517,455.2488592593161,168.91519180321166,461.7010410436717,165.8588951685169,446.75914638516394,90.13065633107988,448.1175004450283,269.0938037182068
labeled-data\2015-12-20_1_M151203_FR068_eye\img13762.png,438.075439453125,162.4654998779297,435.15362548828125,155.31787109375,427.3211669921875,152.94483947753906,420.5380859375,157.76150512695312,417.76055908203125,164.27577209472656,422.4817810058594,169.52589416503906,428.57421875,170.62562561035156,435.69989013671875,166.9573211669922,441.4561767578125,48.533355712890625,436.5525207519531,276.4291076660156
labeled-data\2015-12-20_1_M151203_FR068_eye\img13839.png,431.9473571777344,164.4701690673828,427.8894348144531,158.83526611328125,422.2526550292969,158.7760772705078,416.41229248046875,161.16812133789062,412.3172912597656,167.393310546875,415.2659606933594,170.55734252929688,419.94677734375,173.08116149902344,426.14569091796875,170.4944305419922,437.3497619628906,83.02490234375,415.3165588378906,258.5145263671875
labeled-data\2015-12-20_1_M151203_FR068_eye\img13842.png,440.50042724609375,151.0231170654297,437.9781799316406,144.4956512451172,431.735107421875,142.72348022460938,425.3155517578125,146.22044372558594,421.4495544433594,152.9010772705078,426.1119079589844,158.5183868408203,432.0770568847656,159.67994689941406,438.34478759765625,155.95510864257812,425.8869934082031,87.53308868408203,421.2102966308594,247.96417236328125
labeled-data\2015-12-20_1_M151203_FR068_eye\img14201.png,454.90927074435,164.84012962361865,452.5321511395874,158.04835932429694,445.74038084026574,155.67123971953436,438.6090220259779,162.12342150388997,435.55272539128316,167.55683774334733,440.6465531157744,172.65066546783862,446.4195578701979,174.00901952770295,450.834208564757,170.6131343780421,446.4195578701979,41.229910175963596,441.6653186606727,279.2814591671894
labeled-data\2015-12-20_1_M151203_FR068_eye\img14292.png,432.2398681640625,156.4327850341797,429.6789245605469,151.2061004638672,423.47149658203125,149.82533264160156,417.5367431640625,154.1047821044922,414.9269104003906,159.0775909423828,418.7434387207031,163.36082458496094,424.6471862792969,164.59999084472656,428.8359069824219,161.41690063476562,438.67156982421875,60.393775939941406,435.0731506347656,272.5866394042969
labeled-data\2015-12-20_1_M151203_FR068_eye\img15071.png,465.0969261933326,164.50054110865256,463.39898361850214,159.4067133841613,458.3051558940109,157.36918229436478,454.2300937144179,161.1046559589917,452.19256262462136,165.8588951685169,452.8717396545535,168.5756032882456,457.6259788640788,169.9339573481099,462.71980658857,168.2360147732795,453.21132816951956,61.94480958889483,444.7216152953674,280.30022471208764
labeled-data\2015-12-20_1_M151203_FR068_eye\img15915.png,457.6259788640788,161.1046559589917,455.58844777428226,154.99206268960216,451.17379707972316,153.9732971447039,447.4383234150962,156.6900052644326,444.7216152953674,160.08589041409346,444.38202678040136,166.19848368348298,447.4383234150962,169.9339573481099,454.56968222938394,165.8588951685169,446.0799693552318,77.9054697923008,443.0236727205371,276.9043395624268
labeled-data\2015-12-20_1_M151203_FR068_eye\img17342.png,381.71484375,165.70535278320312,378.81170654296875,163.6650390625,377.21044921875,160.32485961914062,372.9648132324219,165.6400604248047,371.9694519042969,166.4640350341797,372.91668701171875,165.75433349609375,371.7499084472656,164.82432556152344,376.0328063964844,166.23284912109375,421.51269006330983,146.49251270624205,423.47461626555264,193.90572926044422
labeled-data\2015-12-20_1_M151203_FR068_eye\img18089.png,387.82708740234375,177.4351806640625,434.0445861816406,174.1185302734375,430.1449279785156,171.80467224121094,427.03424072265625,173.87762451171875,375.0684509277344,178.0439910888672,429.1192932128906,177.4337615966797,434.0189514160156,179.0796661376953,383.50970458984375,177.94305419921875,434.24749755859375,156.6705780029297,437.86207508200016,195.54066776231326
labeled-data\2015-12-20_1_M151203_FR068_eye\img18092.png,445.9117431640625,183.32821655273438,442.2716369628906,179.52493286132812,436.41375732421875,175.1280975341797,431.5716247558594,179.85043334960938,429.7819519042969,185.46995544433594,433.0458679199219,187.887451171875,439.6319580078125,191.41806030273438,441.6218566894531,188.1555633544922,437.86207508200016,167.09273782979196,435.90014887975735,208.62017577726556
labeled-data\2015-12-20_1_M151203_FR068_eye\img18095.png,386.8896789550781,178.6018829345703,384.5641784667969,172.24855041503906,,,375.19451904296875,175.19439697265625,,,,,382.2030334472656,181.45155334472656,384.4132995605469,179.34410095214844,428.05244407078595,161.20695922306342,426.74449326929073,200.11849556754655
labeled-data\2015-12-20_1_M151203_FR068_eye\img18096.png,384.2986755371094,176.50953674316406,380.5630798339844,172.6025848388672,,,374.4062805175781,173.3516845703125,371.540283203125,176.27536010742188,376.00006103515625,178.25897216796875,378.44573974609375,179.9328155517578,378.9566345214844,179.51707458496094,427.39846867003837,161.5339469234372,430.0143702730288,198.1565693653037
labeled-data\2015-12-20_1_M151203_FR068_eye\img18101.png,441.74017333984375,175.84022521972656,437.9695129394531,169.54263305664062,432.4138488769531,167.30809020996094,430.8168029785156,171.04769897460938,427.62347412109375,177.41561889648438,430.5740661621094,179.20281982421875,436.5506591796875,181.57229614257812,437.0124206542969,177.39129638671875,433.6112349771407,152.7052790133444,434.5921980782621,199.46452016679893
labeled-data\2015-12-20_1_M151203_FR068_eye\img18522.png,462.38021807360394,162.80259853382213,457.96556737904484,158.7275363542291,453.8905051994518,153.9732971447039,449.4758545048927,156.6900052644326,445.74038084026574,164.84012962361865,448.1175004450283,168.2360147732795,452.19256262462136,172.65066546783862,456.2676248042144,168.2360147732795,451.17379707972316,106.77049356441808,449.8154430198588,256.18944014949557
labeled-data\2015-12-20_1_M151203_FR068_eye\img21449.png,458.3051558940109,168.5756032882456,456.2676248042144,163.4817755637543,450.834208564757,160.76506744402562,447.77791193006226,164.50054110865256,447.0987349001301,169.9339573481099,448.1175004450283,174.00901952770295,451.17379707972316,175.0277850726012,455.2488592593161,172.31107695287253,457.2863903491126,101.67666583992678,443.7028497504692,275.20639698759635
labeled-data\2015-12-20_1_M151203_FR068_eye\img23404.png,459.6635099538753,168.2360147732795,457.96556737904484,161.44424447395778,453.21132816951956,160.08589041409346,448.4570889599944,162.80259853382213,446.0799693552318,169.9339573481099,448.79667747496046,174.00901952770295,453.21132816951956,176.38613913246556,457.2863903491126,171.97148843790643,453.8905051994518,95.56407257053726,447.4383234150962,275.20639698759635
labeled-data\2015-12-20_1_M151203_FR068_eye\img25355.png,454.45513916015625,163.8995361328125,449.9046325683594,159.53065490722656,387.0150451660156,159.58203125,383.61199951171875,162.7041015625,380.27734375,166.27218627929688,386.39019775390625,163.84678649902344,386.4940490722656,166.22926330566406,450.47344970703125,165.8295135498047,443.7478536887287,145.51154960512065,445.062255859375,193.77481079101562
labeled-data\2015-12-20_1_M151203_FR068_eye\img26126.png,458.3051558940109,166.53807219844907,455.9280362892483,162.46301001885604,452.19256262462136,158.38794783926303,448.4570889599944,163.8213640787204,446.4195578701979,167.21724922838123,448.1175004450283,171.29231140797427,451.8529741096553,172.65066546783862,455.2488592593161,169.59436883314385,452.19256262462136,108.4684361392485,455.58844777428226,263.66038747874944
labeled-data\2015-12-20_1_M151203_FR068_eye\img28015.png,373.9462585449219,163.29896545410156,373.2120056152344,162.0677947998047,371.1020812988281,160.73500061035156,367.2268981933594,162.15530395507812,364.8348693847656,164.21583557128906,368.0679931640625,164.1842803955078,371.37786865234375,164.35679626464844,372.7011413574219,165.2399139404297,420.49261474609375,132.51670837402344,428.8620300292969,183.62791442871094
labeled-data\2015-12-20_1_M151203_FR068_eye\img28099.png,452.91009521484375,167.748046875,449.44976806640625,163.3789520263672,442.4879455566406,161.27169799804688,436.4244689941406,165.29408264160156,436.5379943847656,169.23529052734375,436.5877380371094,170.37118530273438,446.9300537109375,172.03121948242188,448.5057373046875,170.21978759765625,444.9857482910156,146.7643280029297,446.3214416503906,194.42079162597656
labeled-data\2015-12-20_1_M151203_FR068_eye\img29161.png,444.6443176269531,163.0726776123047,440.7493591308594,160.04104614257812,436.5685729980469,157.0655975341797,434.3670654296875,159.64329528808594,387.35504150390625,163.88946533203125,388.6116027832031,162.88800048828125,388.2211608886719,164.74114990234375,440.0611877441406,165.9237060546875,439.10369873046875,142.60244750976562,438.98236083984375,190.55328369140625
labeled-data\2015-12-20_1_M151203_FR068_eye\img29181.png,382.0467834472656,173.4827880859375,436.2058410644531,166.5831756591797,432.4849853515625,164.80322265625,372.82037353515625,170.60438537597656,370.2181396484375,172.5443115234375,432.0758056640625,171.43890380859375,435.6831359863281,171.91091918945312,436.6230163574219,171.26829528808594,437.6955871582031,150.0294647216797,440.15850830078125,193.62860107421875
