scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-08-20_1_SS048_eye\img059740.png,,,,,,,,,166.75197721281174,127.00485318626707,169.21081179358202,141.34805490742707
labeled-data\2015-08-20_1_SS048_eye\img059741.png,,,,,,,,,139.86898803710938,109.221923828125,143.39304869549406,134.38135692857793
labeled-data\2015-08-20_1_SS048_eye\img067602.png,144.2126602224175,84.7948595497106,143.39304869549406,125.77543589588194,124.95178933971695,104.46553619587286,164.70294839550317,107.33417654010483,158.55586194357747,36.437779461228416,156.5068331262689,195.4424156843732
labeled-data\2015-08-20_1_SS048_eye\img070030.png,145.44207751280263,88.07330565740432,144.2126602224175,124.13621284203509,124.95178933971695,105.28514772279627,163.88333686857973,107.74398230356655,162.6539195781946,37.667196751613574,161.01469652434776,195.0326099209115
labeled-data\2015-08-20_1_SS048_eye\img070493.png,140.9342141147238,87.25369413048088,140.11460258780036,127.00485318626707,119.62431441471469,104.05573043241114,160.60489076088604,107.74398230356655,155.68722159934546,43.814283203539276,152.40877549165177,195.0326099209115
labeled-data\2015-08-20_1_SS048_eye\img078676.png,138.88518529741523,86.43408260355747,138.47537953395351,124.54601860549681,121.26353746856154,103.64592466894942,158.55586194357747,104.87534195933455,161.83430805127117,37.257390988151855,160.19508499742432,197.49144450168177
labeled-data\2015-08-20_1_SS048_eye\img080865.png,144.2126602224175,88.07330565740432,142.16363140510893,127.41465894972879,122.4929547589467,105.69495348625799,161.42450228780947,108.56359383048999,160.60489076088604,40.94564285930727,161.83430805127117,197.90125026514352
labeled-data\2015-08-20_1_SS048_eye\img086127.png,,,131.8527069091797,110.38092041015625,111.0183933820187,89.30272294778945,158.9656677070392,89.71252871125117,149.2527313232422,80.34839630126953,148.31071785703463,158.96970273628074
labeled-data\2015-08-20_1_SS048_eye\img089038.png,142.16363140510893,81.10660767855518,142.98324293203237,120.85776673434137,122.08314899548498,100.77728432471741,160.19508499742432,102.00670161510257,157.73625041665403,26.19263537468558,158.55586194357747,199.95027908245206
labeled-data\2015-08-20_1_SS048_eye\img094497.png,140.52440835126208,78.2379673343232,140.52440835126208,124.9558243689585,118.80470288779128,99.54786703433228,163.88333686857973,102.00670161510257,161.83430805127117,40.94564285930727,161.01469652434776,186.42668888821552
labeled-data\2015-08-20_1_SS048_eye\img095284.png,138.88518529741523,81.92621920547862,138.47537953395351,123.72640707857337,116.75567407048271,100.36747856125572,156.5068331262689,104.05573043241114,156.91663888973062,33.56913911699644,153.6381927820369,200.36008484591378
labeled-data\2015-08-20_1_SS048_eye\img099791.png,,,,,,,,,149.94994091088148,66.35360019393352,149.94994091088148,90.9419460016363
labeled-data\2015-08-20_1_SS048_eye\img099792.png,,,131.4453582763672,99.83234405517578,116.17894744873047,79.31763458251953,155.6349334716797,84.64702606201172,149.57579040527344,70.37718200683594,154.90318298339844,140.8074493408203
labeled-data\2015-08-20_1_SS048_eye\img099793.png,,,,,,,,,142.98324293203237,78.2379673343232,142.16363140510893,92.58116905548314
labeled-data\2015-08-20_1_SS048_eye\img100665.png,152.40877549165177,77.00855004393804,152.40877549165177,115.94009757280082,130.68907002818096,95.85961516317687,170.03042332050543,98.72825550740885,159.3754734705009,24.96321808430045,156.91663888973062,199.13066755552865
labeled-data\2015-08-20_1_SS048_eye\img104033.png,156.09702736280718,76.18893851701463,154.45780430896033,122.90679555164994,132.3282930820278,98.31844974394716,178.63634435320142,102.00670161510257,167.98139450319687,29.061275718917585,164.70294839550317,191.34435804975607
