scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-11-24_1_SS052_eye\img50423.png,175.36202328055035,98.13843949973409,178.61649668033417,160.43835886702465,141.8874397399166,127.89362486918628,207.90675727838868,129.75332395477704,188.37991687968568,48.85641373157887,188.37991687968568,223.6681277771106
labeled-data\2015-11-24_1_SS052_eye\img50471.png,,,,,,,,,185.59036825129954,71.17280275866801,188.84484165108336,152.9995625246616
labeled-data\2015-11-24_1_SS052_eye\img51125.png,170.7127755665734,106.50708538489252,171.17770033797112,156.71896069584312,143.74713882550736,131.14809826897013,197.67841230763952,131.61302304036784,184.19559393710645,50.71611281716963,181.870970080118,225.52782686270137
labeled-data\2015-11-24_1_SS052_eye\img53311.png,185.59036825129954,100.92798812812023,186.0552930226972,141.37644323971932,165.13367830980113,121.38467806961862,207.44183250699103,122.7794523838117,187.91499210828798,37.698219218034296,186.0552930226972,223.2032030057129
labeled-data\2015-11-24_1_SS052_eye\img53788.png,173.50232419495958,101.39291289951791,174.43217373775497,152.9995625246616,145.60683791109813,128.358549640584,200.46796093602563,128.82347441198166,183.26574439431107,46.5317898745904,182.8008196229134,228.7823002624852
labeled-data\2015-11-24_1_SS052_eye\img54079.png,173.03739942356188,106.50708538489252,173.03739942356188,165.08760658100155,141.8874397399166,133.0077973545609,201.39781047882104,135.33242121154936,179.54634622312955,53.0407366741581,178.1515719089365,237.61587091904133
labeled-data\2015-11-24_1_SS052_eye\img55073.png,,,,,,,,,196.7485627648441,126.49885055499323,197.21348753624181,139.51674415412856
labeled-data\2015-11-24_1_SS052_eye\img55074.png,,,,,,,,,,,,
labeled-data\2015-11-24_1_SS052_eye\img55103.png,,,,,,,,,209.76645636397944,126.03392578359552,210.23138113537715,141.84136801111703
labeled-data\2015-11-24_1_SS052_eye\img55105.png,,,,,,,,,,,,
labeled-data\2015-11-24_1_SS052_eye\img55106.png,,,,,,,,,,,,
labeled-data\2015-11-24_1_SS052_eye\img55116.png,,,,,,,,,218.6000270205356,104.18246152790405,220.45972610612637,146.02569095369623
labeled-data\2015-11-24_1_SS052_eye\img55128.png,,,,,,,,,,,,
labeled-data\2015-11-24_1_SS052_eye\img55129.png,,,,,,,,,,,,
labeled-data\2015-11-24_1_SS052_eye\img55130.png,,,,,,,,,270.67160141707694,148.81523958208237,270.67160141707694,161.83313318121773
labeled-data\2015-11-24_1_SS052_eye\img55163.png,173.50232419495958,89.76979361457563,172.57247465216417,161.36820840982003,133.98371862615585,123.24437715520938,207.90675727838868,124.63915146940246,180.01127099452725,36.30344490384118,180.01127099452725,229.7121498052806
labeled-data\2015-11-24_1_SS052_eye\img55587.png,181.4060453087203,106.04216061349481,181.4060453087203,152.53463775326392,155.3702581104496,128.358549640584,206.51198296419562,130.21824872617475,189.77469119387874,49.78626327437422,188.84484165108336,225.99275163409908
