scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-11-17_1_SS047_eye\img39267.png,,,,,,,,,173.17233783389662,156.94315393985144,172.24935064935067,171.24945530031397
labeled-data\2015-11-17_1_SS047_eye\img39268.png,,,,,,,,,161.1905517578125,165.11106872558594,160.712010842526,184.17127588395755
labeled-data\2015-11-17_1_SS047_eye\img39271.png,,,,,,,,,149.1746710357014,191.55517336032528,148.71317744342844,199.86205802123902
labeled-data\2015-11-17_1_SS047_eye\img39757.png,199.93896618572973,96.02599975981747,203.16942133164065,144.02133335620786,177.3257801643535,122.3311345193776,225.78260735301689,120.94665374255862,178.24876734889943,53.56858927070289,177.78727375662646,240.93498773353463
labeled-data\2015-11-17_1_SS047_eye\img42458.png,182.86370327162928,92.79554461390657,185.63266482526723,144.48282694848086,159.78902365798007,120.48516015028565,211.4763059925544,120.02366655801268,169.9418826879857,71.56683936934928,169.9418826879857,224.3212184117072
labeled-data\2015-11-17_1_SS047_eye\img43125.png,,,193.01656230163496,143.0983461716619,162.55798521161796,120.48516015028565,217.93721628437618,117.71619859664773,167.63441472662078,88.6421022834497,169.48038909571272,202.63101957487692
labeled-data\2015-11-17_1_SS047_eye\img43927.png,197.6314982243648,96.02599975981747,204.0924085161866,147.71328209439173,170.8648698725317,125.1000960730155,227.16708812983586,122.3311345193776,173.17233783389662,64.18294189298152,178.7102609411724,234.01258384943986
labeled-data\2015-11-17_1_SS047_eye\img44865.png,193.01656230163496,105.25587160527715,198.5544854089108,153.71269879394055,168.55740191116678,132.48399354938326,217.93721628437618,131.56100636483728,174.09532501844257,68.33638422343839,180.55623531026436,234.47407744171284
labeled-data\2015-11-17_1_SS047_eye\img44925.png,194.40104307845394,94.18002539072552,199.93896618572973,143.5598397639349,172.24935064935067,121.40814733483163,223.013645799379,120.02366655801268,181.94071608708333,52.64560208615691,187.47863919435912,244.16544287944555
labeled-data\2015-11-17_1_SS047_eye\img45828.png,205.0153957007326,96.02599975981747,210.0918252157354,148.6362692789377,182.4022096793563,125.1000960730155,235.4739727907496,121.40814733483163,182.4022096793563,61.8754739316166,183.3251968639023,237.24303899535076
labeled-data\2015-11-17_1_SS047_eye\img47198.png,189.7861071557241,109.40931393573402,192.555068709362,156.94315393985144,164.86545317298288,133.8684743262022,214.24526754619228,132.48399354938326,174.5568186107156,75.25878810753315,180.55623531026436,231.24362229580197
labeled-data\2015-11-17_1_SS047_eye\img48228.png,188.8631199711781,107.1018459743691,191.63208152481604,147.71328209439173,169.01889550343975,130.17652558801834,213.32228036164628,128.3305512189264,171.32636346480467,70.18235859253033,172.24935064935067,229.39764792671002
labeled-data\2015-11-17_1_SS047_eye\img51245.png,194.40104307845394,87.71911509890373,198.5544854089108,146.79029490984578,166.24993394980186,120.02366655801268,225.78260735301689,118.17769218892073,177.3257801643535,81.71969839935494,176.86428657208052,211.39939782806363
labeled-data\2015-11-17_1_SS047_eye\img52297.png,187.01714560208615,107.1018459743691,191.17058793254301,150.48224364802965,166.71142754207483,128.79204481119936,212.8607867693733,127.86905762665342,169.9418826879857,75.25878810753315,171.32636346480467,222.0137504503423
