scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-12-02_1_SS052_eye\img07411.png,,,,,,,,,181.51808402957678,133.58897047470361,180.5504915164096,143.7486918629587
labeled-data\2015-12-02_1_SS052_eye\img07413.png,,,,,,,,,185.38845408224537,108.43156513235772,185.87225033882893,131.65378544836932
labeled-data\2015-12-02_1_SS052_eye\img07415.png,,,,,,,,,192.645397930999,114.23712021136063,192.16160167441544,130.2023966786186
labeled-data\2015-12-02_1_SS052_eye\img07959.png,159.26345622673233,119.55887903377996,159.74725248331592,155.84359827754807,139.42780970680576,136.4917480142051,179.09910274665893,136.4917480142051,171.8421588979053,63.43851327008525,168.45558510182028,222.60748168608143
labeled-data\2015-12-02_1_SS052_eye\img08058.png,160.71484499648307,116.65610149427849,161.6824375096502,158.7463758170495,138.94401345022217,137.9431367839558,183.93706531249464,137.45934052737223,165.5528075623188,61.98712450033452,166.0366038189024,226.47785173875002
labeled-data\2015-12-02_1_SS052_eye\img08906.png,158.29586371356518,119.07508277719637,157.32827120039804,161.64915335655098,135.55743965413714,138.42693304053938,180.06669525982605,139.39452555370653,163.13382627940092,71.17925337542246,161.6824375096502,228.4130367650843
labeled-data\2015-12-02_1_SS052_eye\img09122.png,163.6176225359845,114.23712021136063,164.10141879256807,160.19776458680025,137.49262468047147,136.97554427078865,187.80743536516323,137.45934052737223,167.97178884523666,53.762588138413776,167.00419633206954,230.3482217914186
labeled-data\2015-12-02_1_SS052_eye\img09515.png,160.23104873989948,118.59128652061281,161.19864125306663,156.81119079071522,139.42780970680576,136.97554427078865,179.09910274665893,138.91072929712294,169.4231776149874,63.92230952666881,167.4879925886531,224.05887045583214
labeled-data\2015-12-02_1_SS052_eye\img09603.png,158.29586371356518,118.10749026402922,160.23104873989948,159.2301720736331,137.00882842388788,138.91072929712294,180.5504915164096,138.91072929712294,166.52040007548595,63.43851327008525,168.45558510182028,225.99405548216646
labeled-data\2015-12-02_1_SS052_eye\img09998.png,,,,,,,,,185.87225033882893,126.33202662595,186.8398428519961,147.6190619156273
labeled-data\2015-12-02_1_SS052_eye\img09999.png,,,,,,,,,174.74493643740672,136.97554427078865,175.22873269399028,153.42461699463018
labeled-data\2015-12-02_1_SS052_eye\img10000.png,,,157.8120674569816,149.5542469419616,135.07364339755358,126.81582288253358,179.5828990032425,129.23480416545144,182.00188028616034,112.30193518502634,185.5911102294922,188.83558654785156
labeled-data\2015-12-02_1_SS052_eye\img10002.png,,,152.49030863456227,150.03804319854518,126.5326919555664,127.45228576660156,180.5504915164096,127.29961913911714,185.02442932128906,121.22624969482422,187.0615997314453,178.967529296875
labeled-data\2015-12-02_1_SS052_eye\img10065.png,161.6824375096502,119.07508277719637,162.16623376623377,153.90841325121377,144.2657722726415,135.5241555010379,182.00188028616034,135.04035924445435,166.52040007548595,73.11443840175676,169.4231776149874,217.76951912024566
labeled-data\2015-12-02_1_SS052_eye\img10502.png,157.8120674569816,117.62369400744566,159.26345622673233,158.7463758170495,136.52503216730432,137.9431367839558,181.03428777299322,137.9431367839558,168.45558510182028,67.30888332275384,170.39077012815457,220.18850040316354
