scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-12-02_2_SS052_eye\img23857.png,,,163.34388732910156,152.30543518066406,138.1572265625,132.8560333251953,187.80743536516323,133.58897047470361,177.46434020996094,118.60542297363281,178.9307861328125,165.64794921875
labeled-data\2015-12-02_2_SS052_eye\img24038.png,160.71484499648307,116.65610149427849,160.23104873989948,154.39220950779733,140.87919847655647,135.04035924445435,179.09910274665893,134.55656298787076,173.7773439242396,73.11443840175676,171.8421588979053,222.12368542949784
labeled-data\2015-12-02_2_SS052_eye\img24135.png,,,159.6455841064453,153.15292358398438,134.2101287841797,129.19247436523438,185.87225033882893,128.2672116522843,178.2947235107422,109.4718246459961,174.62753295898438,187.1543426513672
labeled-data\2015-12-02_2_SS052_eye\img24149.png,156.3606786872309,102.14221379677124,159.26345622673233,160.19776458680025,128.30049580538352,128.2672116522843,188.7750278783304,127.78341539570073,176.68012146374102,81.82277102026111,177.16391772032463,214.86674158074422
labeled-data\2015-12-02_2_SS052_eye\img26364.png,156.84447494381445,116.17230523769493,156.3606786872309,154.39220950779733,138.94401345022217,133.10517421812006,177.6477139769082,135.5241555010379,171.3583626413217,64.88990203983599,173.293547667656,225.02646296899928
labeled-data\2015-12-02_2_SS052_eye\img27518.png,162.65003002281736,111.81813892844275,163.13382627940092,152.45702448146304,144.2657722726415,131.16998919178576,184.42086156907826,131.65378544836932,171.8421588979053,90.04730738218188,173.7773439242396,195.9986875739848
labeled-data\2015-12-02_2_SS052_eye\img27806.png,163.13382627940092,106.98017636260701,164.10141879256807,156.81119079071522,135.07364339755358,128.2672116522843,187.80743536516323,129.71860042203502,173.293547667656,64.88990203983599,176.19632520715746,225.99405548216646
labeled-data\2015-12-02_2_SS052_eye\img27896.png,,,,,,,175.2687225341797,140.345947265625,182.00188028616034,124.88063785619929,183.40237426757812,168.4936065673828
labeled-data\2015-12-02_2_SS052_eye\img30640.png,148.61993858189368,109.39915764552487,149.10373483847727,155.84359827754807,123.46253323954778,129.23480416545144,173.293547667656,131.65378544836932,168.45558510182028,65.37369829641955,168.93938135840384,224.54266671241572
labeled-data\2015-12-02_2_SS052_eye\img32512.png,164.58521504915166,106.01258384943986,165.5528075623188,156.81119079071522,139.42780970680576,130.68619293520217,191.19400916124826,131.65378544836932,171.8421588979053,60.53573573058378,168.45558510182028,226.96164799533358
labeled-data\2015-12-02_2_SS052_eye\img32528.png,,,,,,,,,212.48104445092557,127.29961913911714,211.51345193775845,143.26489560637512
labeled-data\2015-12-02_2_SS052_eye\img32692.png,,,,,,,188.77609252929688,116.14527130126953,198.24539184570312,100.3555679321289,196.5157679836676,130.2023966786186
labeled-data\2015-12-02_2_SS052_eye\img33429.png,,,165.94309997558594,153.52633666992188,142.3305872463072,128.75100790886788,191.67780541783188,129.71860042203502,182.69915771484375,114.86922454833984,176.62559509277344,193.80320739746094
labeled-data\2015-12-02_2_SS052_eye\img34282.png,164.58521504915166,98.27184374410265,166.52040007548595,153.90841325121377,135.07364339755358,125.84823036936643,193.61299044416617,127.29961913911714,167.97178884523666,47.47323680282727,166.0366038189024,229.38062927825146
labeled-data\2015-12-02_2_SS052_eye\img35180.png,163.6176225359845,98.75564000068621,164.10141879256807,152.94082073804663,134.58984714097,123.42924908644855,192.645397930999,123.91304534303214,172.80975141107243,46.505644289660154,173.293547667656,227.92924050850075
labeled-data\2015-12-02_2_SS052_eye\img37263.png,143.78197601605794,98.75564000068621,145.71716104239223,156.32739453413166,115.72179313421057,127.29961913911714,175.22873269399028,127.29961913911714,162.65003002281736,43.60286675015868,162.16623376623377,231.31581430458576
labeled-data\2015-12-02_2_SS052_eye\img39250.png,,,,,,,,,184.42086156907826,102.14221379677124,187.80743536516323,129.71860042203502
labeled-data\2015-12-02_2_SS052_eye\img41409.png,160.71484499648307,106.49638010602342,159.26345622673233,151.00563571171233,135.55743965413714,129.23480416545144,183.93706531249464,127.78341539570073,167.97178884523666,50.376014342328745,167.4879925886531,228.89683302166787
labeled-data\2015-12-02_2_SS052_eye\img42140.png,154.4254936608966,106.49638010602342,155.39308617406374,151.97322822487948,130.23568083171784,129.23480416545144,180.06669525982605,128.2672116522843,164.58521504915166,49.892218085745185,168.45558510182028,232.7672030743365
