scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-11-10_4_SS047_eye\img13944.png,153.51560974121094,60.99275588989258,154.54026794433594,120.33629608154297,124.00228118896484,92.73224639892578,185.87930297851562,91.49009704589844,151.05198669433594,17.30915069580078,150.5978546142578,208.27456665039062
labeled-data\2015-11-10_4_SS047_eye\img14580.png,176.81576315869214,78.4121705402867,176.81576315869214,127.78740159389113,150.1045725887094,103.9092160843611,201.50337868549434,101.48092603254452,162.65073785642858,26.20393442622955,159.41301778733975,212.77755340747254
labeled-data\2015-11-10_4_SS047_eye\img14983.png,178.43462319323655,75.98388048847008,179.64876821914484,130.21569164570775,150.1045725887094,104.71864610163331,210.40710887548857,101.8856410411806,154.15172267507043,25.394504408957346,150.9140026059816,213.58698342474474
labeled-data\2015-11-10_4_SS047_eye\img16349.png,174.79218811551164,80.84046059210331,177.22047816732822,128.19211660252722,150.1045725887094,106.33750613617772,200.69394866822216,104.31393109299722,161.43659283052025,30.65579952122667,162.24602284779246,208.32568831247542
labeled-data\2015-11-10_4_SS047_eye\img16750.png,172.7686130723311,88.12533074755314,173.98275809823943,129.81097663707163,150.50928759734552,109.97994121390263,195.83736856458893,108.76579618799434,160.62716281324805,33.89351959031549,160.62716281324805,212.77755340747254
labeled-data\2015-11-10_4_SS047_eye\img17785.png,178.70016479492188,74.76080322265625,179.97462463378906,125.22520446777344,152.77001953125,101.40831756591797,203.6649932861328,99.94721221923828,160.86695861816406,25.192378997802734,161.97044372558594,212.29833984375
labeled-data\2015-11-10_4_SS047_eye\img18224.png,183.69591830550587,82.45932062664772,184.50534832277808,129.40626162843554,158.19887276143146,106.33750613617772,208.3835338323081,106.33750613617772,163.86488288233687,29.441654495318375,163.86488288233687,214.80112845065304
labeled-data\2015-11-10_4_SS047_eye\img18318.png,176.81576315869214,81.64989060937552,176.81576315869214,130.21569164570775,151.31871761461773,105.93279112754163,201.50337868549434,103.9092160843611,161.84130783915637,28.63222447804617,159.41301778733975,215.61055846792524
labeled-data\2015-11-10_4_SS047_eye\img19219.png,201.50337868549434,62.22357019484261,204.33638374594705,123.33553649889402,169.1261779946062,96.62434592891128,231.0475743159298,90.14890579073366,168.316747977334,17.300204236235317,166.2931729341535,206.706828277931
labeled-data\2015-11-10_4_SS047_eye\img20881.png,194.62322353868063,66.27072028120364,196.24208357322502,122.9308214902579,162.24602284779246,98.64792097209178,224.16741916911604,94.19605587709466,160.62716281324805,19.323779279415817,160.22244780461196,211.56340838156424
labeled-data\2015-11-10_4_SS047_eye\img21286.png,171.5544680464228,75.17445047119787,171.5544680464228,132.23926668888825,141.20084239871517,105.12336111026943,202.71752371140263,101.0762110239084,161.43659283052025,22.156784339868523,163.05545286506467,214.80112845065304
labeled-data\2015-11-10_4_SS047_eye\img22088.png,177.85784912109375,64.55474853515625,179.66453552246094,125.37073516845703,146.62716674804688,95.1758804321289,210.45822143554688,95.26478576660156,166.0762176513672,13.372249603271484,163.58624267578125,214.09051513671875
labeled-data\2015-11-10_4_SS047_eye\img22173.png,185.31477834005028,64.65186024665923,186.1242083573225,129.00154661979943,151.31871761461773,100.67149601527231,215.66840398775793,97.0290609375474,168.316747977334,25.394504408957346,165.07902790824517,204.2785382261144
labeled-data\2015-11-10_4_SS047_eye\img22536.png,,,,,,,,,131.93255615234375,91.5566177368164,131.48768219144873,108.36108117935825
labeled-data\2015-11-10_4_SS047_eye\img22538.png,,,,,,,,,140.2419891357422,81.63710021972656,141.60555740735126,114.83652131753587
labeled-data\2015-11-10_4_SS047_eye\img22570.png,173.5780430896033,43.201964788945816,174.26036071777344,116.19926452636719,134.50758361816406,84.5709457397461,210.00239386685251,81.2451756007394,148.69070434570312,31.291797637939453,152.4501190185547,156.3949737548828
labeled-data\2015-11-10_4_SS047_eye\img22600.png,,,172.09307861328125,116.45228576660156,136.32073974609375,88.1458740234375,204.09156799316406,87.76597595214844,148.07078552246094,54.77629470825195,144.5147247314453,168.8280792236328
labeled-data\2015-11-10_4_SS047_eye\img22616.png,,,,,,,,,135.21331787109375,111.2133560180664,135.53483227780973,128.59683161116334
labeled-data\2015-11-10_4_SS047_eye\img22618.png,,,,,,,,,110.27967071533203,148.4593963623047,111.25193175964361,155.30802218114607
labeled-data\2015-11-10_4_SS047_eye\img22619.png,,,,,,,,,103.15763158692158,158.95045725887098,103.03569793701172,172.12600708007812
labeled-data\2015-11-10_4_SS047_eye\img22620.png,,,,,,,,,104.75738525390625,137.71160888671875,105.5859216387382,158.95045725887098
labeled-data\2015-11-10_4_SS047_eye\img22621.png,,,,,,,,,128.9609832763672,93.13577270507812,129.7793426513672,176.06658935546875
labeled-data\2015-11-10_4_SS047_eye\img22786.png,193.4090785127723,54.533985030756696,197.86094360776943,125.35911154207452,158.19887276143146,93.38662585982246,227.80985424684098,92.17248083391416,167.9120329686979,0.3021738735189956,167.1026029514257,215.61055846792524
labeled-data\2015-11-10_4_SS047_eye\img23172.png,196.24208357322502,78.0074555316506,197.45622859913334,117.66952637798857,169.9356080118784,100.2667810066362,216.07311899639404,97.43377594618349,167.1026029514257,13.253054149874288,162.65073785642858,216.41998848519745
labeled-data\2015-11-10_4_SS047_eye\img23957.png,166.69788794278958,79.2216005575589,166.69788794278958,126.97797157661893,140.79612739007905,105.52807611890552,194.21850853004452,103.50450107572502,162.65073785642858,33.89351959031549,161.43659283052025,204.6832532347505
labeled-data\2015-11-10_4_SS047_eye\img24631.png,171.5544680464228,76.3885954971062,173.17332808096722,125.76382655071063,144.84327747644008,103.09978606708893,197.45622859913334,101.48092603254452,157.38944274415925,35.91709463349599,158.19887276143146,196.99366807066457
labeled-data\2015-11-10_4_SS047_eye\img24964.png,178.43462319323655,78.81688554892281,179.64876821914484,123.7402515075301,154.15172267507043,103.50450107572502,201.50337868549434,102.69507105845281,162.24602284779246,30.65579952122667,159.41301778733975,203.8738232174783
