scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-12-01_1_SS052_eye\img34676.png,,,,,142.94284057617188,139.80386352539062,187.34350606460907,146.24274734512514,182.69252014160156,127.87450408935547,183.16690063476562,175.22796630859375
labeled-data\2015-12-01_1_SS052_eye\img35865.png,,,167.07432556152344,153.5537872314453,143.91213989257812,127.85857391357422,190.78768920898438,130.35403442382812,183.75364685058594,113.65652465820312,185.6534423828125,176.90261840820312
labeled-data\2015-12-01_1_SS052_eye\img36777.png,,,167.46434020996094,154.39126586914062,144.62852478027344,131.11935424804688,193.46139526367188,130.98287963867188,184.2750701904297,115.7072982788086,184.254150390625,185.49656677246094
labeled-data\2015-12-01_1_SS052_eye\img36778.png,,,169.41216395889447,155.43830739933776,145.043929815231,131.0700732556743,195.15973211068984,131.98962926109556,186.4239500591878,115.43762116351283,186.4239500591878,184.8640995728182
labeled-data\2015-12-01_1_SS052_eye\img38801.png,,,165.66720581054688,155.10877990722656,141.5119171142578,129.1903076171875,191.48150808900476,129.23096124483178,185.54637145996094,109.63533020019531,186.27865600585938,188.42857360839844
labeled-data\2015-12-01_1_SS052_eye\img39143.png,,,,,,,194.69995410797918,133.36896326922746,184.81796264648438,120.56240844726562,185.55068969726562,160.2145233154297
labeled-data\2015-12-01_1_SS052_eye\img39147.png,,,171.71105397244762,154.51875139391652,143.20481780438845,131.52985125838492,198.83795613237487,130.15051725025305,188.80709838867188,114.92222595214844,188.4852752685547,169.63397216796875
labeled-data\2015-12-01_1_SS052_eye\img39239.png,170.3317199643157,111.29961913911714,170.3317199643157,160.49586542915472,143.6645958070991,133.8287412719381,194.69995410797918,135.6678532827806,189.18261807545161,91.52916502256,187.34350606460907,206.9334437029285
labeled-data\2015-12-01_1_SS052_eye\img39764.png,169.8719419616051,112.67895314724905,172.6306099778689,158.65675341831218,146.8830418260735,134.28851927464873,194.24017610526857,136.12763128549125,186.88372806189847,83.25316097376862,186.4239500591878,217.96811576798365
labeled-data\2015-12-01_1_SS052_eye\img39811.png,,,166.19371793992005,159.1165314210228,139.98637178541404,131.98962926109556,191.48150808900476,131.52985125838492,190.10217408087289,108.54095112285336,191.02173008629416,198.65743965413714
labeled-data\2015-12-01_1_SS052_eye\img39822.png,,,,,143.18215942382812,133.62646484375,192.8397216796875,136.08856201171875,187.87672424316406,119.03606414794922,189.44686889648438,169.53025817871094
labeled-data\2015-12-01_1_SS052_eye\img42646.png,,,,,,,,,214.01063022182575,108.54095112285336,216.3095202353789,126.47229322856799
labeled-data\2015-12-01_1_SS052_eye\img42648.png,,,,,,,,,210.81982421875,110.9016342163086,210.79218420285133,123.25384720959357
labeled-data\2015-12-01_1_SS052_eye\img44085.png,165.27416193449878,117.27673317435534,165.27416193449878,152.67963938307398,146.8830418260735,134.74829727735934,185.04461605105593,134.74829727735934,184.5848380483453,57.9653708246839,181.36639202937087,233.1407898574345
labeled-data\2015-12-01_1_SS052_eye\img44515.png,157.91771389112867,107.16161711472145,158.3774918938393,154.97852939662715,133.08970174475456,128.77118324212114,182.74572603750278,131.0700732556743,179.06750201581772,54.74692480570948,178.14794601039645,229.46256583574944
labeled-data\2015-12-01_1_SS052_eye\img45510.png,162.515493918235,112.67895314724905,163.89482792636687,154.97852939662715,141.82548379625655,132.4494072638062,183.66528204292405,133.8287412719381,180.90661402666024,66.24137487347525,183.66528204292405,223.94522980322188
labeled-data\2015-12-01_1_SS052_eye\img46550.png,,,,,,,,,190.10217408087289,133.36896326922746,190.5619520835835,148.08185935596768
labeled-data\2015-12-01_1_SS052_eye\img47397.png,152.8601558613117,109.46050712827463,154.23948986944362,154.05897339120588,132.62992374204393,129.6907392475424,179.06750201581772,131.98962926109556,171.25127596973698,49.689366775892495,173.55016598329016,231.7614558493026
