scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-11-18_1_SS047_eye\img32281.png,,,200.54017610526853,140.72541131259757,,,,,174.82752990722656,112.26663970947266,175.10324096679688,197.5960235595703
labeled-data\2015-11-18_1_SS047_eye\img32422.png,,,188.12617003208152,147.62208135325704,,,,,156.8601531982422,111.63273620605469,157.3210438504692,204.63455368937534
labeled-data\2015-11-18_1_SS047_eye\img32423.png,,,,,,,,,150.1521453857422,129.5919189453125,154.65451049804688,190.0386505126953
labeled-data\2015-11-18_1_SS047_eye\img37876.png,215.7128501947194,84.17271697918989,215.7128501947194,149.9209713668102,180.7697219887114,118.19628917977661,245.13864236819978,117.27673317435534,193.18372806189842,46.01114275420747,191.34461605105594,236.81901387911955
labeled-data\2015-11-18_1_SS047_eye\img38115.png,212.9541821784556,80.95427096021547,218.47151821098316,153.1394173857846,178.0110539724476,118.65606718248725,250.6559784007274,116.81695517164474,197.78150808900477,44.63180874607559,198.24128609171538,232.68101185472386
labeled-data\2015-11-18_1_SS047_eye\img38219.png,216.17262819743002,86.0118289900324,218.01174020827256,147.62208135325704,181.68927799413268,118.19628917977661,246.05819837362105,118.19628917977661,192.7239500591878,51.98825678944567,190.42506004563467,230.84189984388132
labeled-data\2015-11-18_1_SS047_eye\img38896.png,213.87373818387687,89.23027500900685,218.47151821098316,156.35786340475903,181.68927799413268,125.09295922043609,246.97775437904232,121.87451320146167,196.40217408087284,51.06870078402443,192.26417205647715,240.03745989809397
labeled-data\2015-11-18_1_SS047_eye\img40991.png,,,,,,,,,164.67749189383932,146.24274734512514,168.35571591552434,163.2545334454185
labeled-data\2015-11-18_1_SS047_eye\img42685.png,,,,,,,,,184.9077240131071,103.94317109574703,187.20661402666025,115.43762116351283
labeled-data\2015-11-18_1_SS047_eye\img42704.png,,,,,,,,,181.45620727539062,122.04491424560547,181.68927799413268,135.20807528006998
labeled-data\2015-11-18_1_SS047_eye\img42705.png,,,,,,,,,175.0919647216797,140.63136291503906,173.8730519480519,152.67963938307398
labeled-data\2015-11-18_1_SS047_eye\img42706.png,,,,,,,,,,,,
labeled-data\2015-11-18_1_SS047_eye\img42707.png,,,,,,,,,,,,
labeled-data\2015-11-18_1_SS047_eye\img42730.png,,,,,,,,,155.48193183962667,159.1165314210228,155.02215383691606,171.99031549692052
labeled-data\2015-11-18_1_SS047_eye\img42731.png,,,,,,,,,181.68927799413268,132.90918526651683,183.98816800768583,169.2316474806567
labeled-data\2015-11-18_1_SS047_eye\img43288.png,,,,,,,,,204.51895141601562,80.82508850097656,207.43684614592803,141.64496731801881
labeled-data\2015-11-18_1_SS047_eye\img44255.png,212.494404175745,90.14983101442809,216.63240620014068,149.00141536138892,181.68927799413268,120.49517919332979,242.83975235464663,116.3571771689341,195.48261807545163,44.63180874607559,195.48261807545163,237.2787918818302
labeled-data\2015-11-18_1_SS047_eye\img45801.png,217.09218420285129,87.85094100087494,221.68996422995758,152.21986138036334,187.66639202937085,120.49517919332979,254.7939804251231,117.27673317435534,194.1032840673197,37.73513870541609,193.18372806189842,241.41679390622585
