scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-08-27_1_SS048_eye\img49302.png,151.8117254022605,94.71510287567048,151.8117254022605,132.88685524681074,132.5114011696615,113.58653101421174,170.254257446744,114.873219296385,162.96302384776214,34.24075361352692,160.38964728341563,207.943671706918
labeled-data\2015-08-27_1_SS048_eye\img49505.png,151.8117254022605,93.85731068755499,151.8117254022605,133.3157513408685,133.369193357777,113.15763492015398,170.68315354080175,114.873219296385,161.6763355655889,32.5251692372959,164.24971212993543,210.9459443653223
labeled-data\2015-08-27_1_SS048_eye\img55139.png,150.09614102602947,95.14399896972824,149.66724493197174,135.88912790521505,129.5091285112572,115.73101148450053,168.96756916457073,116.58880367261602,166.82308869428195,33.38296142541142,165.10750431805093,209.65925608314905
labeled-data\2015-08-27_1_SS048_eye\img55650.png,150.953933214145,89.99724584103518,150.52503712008723,138.89140056361933,128.22244022908393,114.873219296385,174.97211448137932,114.873219296385,164.67860822399317,31.23848095512264,163.82081603587767,207.943671706918
labeled-data\2015-08-27_1_SS048_eye\img61549.png,,,,,136.80036211023904,104.15081694494111,192.12795824368953,105.00860913305664,173.68542619920603,86.13718099451538,173.68542619920603,136.74692009333054
labeled-data\2015-08-27_1_SS048_eye\img66063.png,150.52503712008723,92.14172631132396,150.09614102602947,130.31347868246422,131.65360898154597,112.72873882609622,170.254257446744,113.15763492015398,167.68088088239747,32.95406533135366,167.68088088239747,207.0858795188025
labeled-data\2015-08-27_1_SS048_eye\img67473.png,158.6740629071846,96.00179115784374,158.6740629071846,134.17354352898403,140.2315308627011,115.30211539044276,177.1165949516681,117.01769976667379,167.68088088239747,34.24075361352692,166.82308869428195,209.23035998909126
labeled-data\2015-08-27_1_SS048_eye\img68788.png,163.82081603587767,88.7105575588619,162.96302384776214,139.74919275173485,139.37373867458558,112.72873882609622,188.6967894912275,114.44432320232724,172.82763401109054,50.9677012817794,171.54094572891728,166.76964667737346
labeled-data\2015-08-27_1_SS048_eye\img69556.png,155.24289415472253,95.572895063786,155.24289415472253,138.46250446956157,135.51367382806578,117.44659586073155,175.40101057543708,117.87549195478931,163.3919199418199,43.24757158873979,165.96529650616645,198.93685373170513
labeled-data\2015-08-27_1_SS048_eye\img81629.png,148.8094527438562,90.85503802915068,147.9516605557407,133.74464743492626,129.08023241719945,114.0154271082695,170.68315354080175,114.44432320232724,167.2519847883397,34.66964970758468,164.67860822399317,206.22808733068698
labeled-data\2015-08-27_1_SS048_eye\img82061.png,,,,,,,,,191.6990621496318,91.7128302172662,188.26789339716976,112.29984273203848
labeled-data\2015-08-27_1_SS048_eye\img82934.png,,,,,,,,,155.11715698242188,98.37238311767578,158.6740629071846,123.45114117754011
labeled-data\2015-08-27_1_SS048_eye\img83962.png,154.38510196660704,86.13718099451538,154.38510196660704,134.60243962304176,130.3669206993727,109.72646616769194,177.9743871397836,111.44205054392296,168.10977697645524,52.68328565801042,174.97211448137932,180.06542559316387
labeled-data\2015-08-27_1_SS048_eye\img84171.png,152.66951759037602,87.8527653707464,151.8117254022605,133.3157513408685,132.08250507560373,110.58425835580746,174.97211448137932,112.29984273203848,169.3964652586285,45.39205205902857,171.11204963485952,191.64562013272328
labeled-data\2015-08-27_1_SS048_eye\img86293.png,,,,,,,,,154.38510196660704,95.14399896972824,154.8139980606648,117.01769976667379
labeled-data\2015-08-27_1_SS048_eye\img86481.png,165.10750431805093,73.2702981727827,163.82081603587767,140.60698493985035,131.65360898154597,106.2952974152299,197.70360746644036,107.58198569740316,165.96529650616645,17.51380594527444,165.10750431805093,207.51477561286026
