scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-08-11_1_SS041_eye\img44742.png,137.29002909002756,82.1807620981183,138.08164146541012,111.86622617496445,124.22842489621524,98.01300960576955,153.12227659767882,98.80462198115214,146.39357140692704,50.912073270506994,147.1851837823096,182.31972758401264
labeled-data\2015-08-11_1_SS041_eye\img45150.png,137.68583527771884,84.15979303657468,136.49841671464497,111.86622617496445,123.83261870852397,96.42978485500444,150.74743947153115,99.5962343565347,145.99776521923576,51.70368564588958,147.1851837823096,184.29875852246906
labeled-data\2015-08-11_1_SS041_eye\img48736.png,145.60195903154448,82.57656828580957,144.41454046847062,113.84525711342084,131.7487424623496,97.61720341807828,158.66356322535677,98.80462198115214,161.43420653919574,68.7233517166147,162.22581891457833,164.11264295021368
labeled-data\2015-08-11_1_SS041_eye\img49755.png,138.08164146541012,82.57656828580957,136.89422290233628,110.28300142419931,124.22842489621524,96.03397866731316,152.33066422229626,99.5962343565347,148.76840853307473,49.72465470743316,147.1851837823096,185.48617708554292
labeled-data\2015-08-11_1_SS041_eye\img55768.png,,,141.64389715463165,102.36687767037367,124.22842489621524,84.55559922426599,161.03840035150446,90.09688585194394,163.2416229248047,80.59321594238281,160.2467879761219,130.0733108087634
labeled-data\2015-08-11_1_SS041_eye\img55769.png,,,,,,,,,157.8719508499742,79.8059249719706,155.8929199115178,93.65914154116547
labeled-data\2015-08-11_1_SS041_eye\img58780.png,137.68583527771884,65.55690221508445,134.91519196387986,117.4075128026424,111.56262689009421,90.8884982273265,163.41323747765216,93.65914154116547,152.33066422229626,26.767895821338783,145.99776521923576,191.42326990091215
labeled-data\2015-08-11_1_SS041_eye\img61468.png,,,,,,,,,161.83001272688705,82.1807620981183,160.6425941638132,94.05494772885675
labeled-data\2015-08-11_1_SS041_eye\img61470.png,,,144.92837524414062,98.21504211425781,128.97809914851064,78.61850640889674,165.322509765625,84.08549499511719,155.67234802246094,71.89435577392578,153.9138889730614,123.34460561801163
labeled-data\2015-08-11_1_SS041_eye\img61481.png,,,140.8522847792491,101.57526529499111,120.27036301930241,82.97237447350085,163.80904366534344,86.53463016272238,155.49711372382652,70.30657646737981,154.30969516075268,150.65523256871006
labeled-data\2015-08-11_1_SS041_eye\img61483.png,,,138.060791015625,99.48567962646484,117.83961486816406,80.77227020263672,159.87985229492188,82.96028900146484,151.66648864746094,72.17938995361328,150.5207061767578,131.5053253173828
labeled-data\2015-08-11_1_SS041_eye\img64803.png,147.1851837823096,85.74301778733982,147.1851837823096,116.22009423956854,131.7487424623496,100.78365291960853,163.80904366534344,102.36687767037367,156.68453228690038,64.76528983970186,155.8929199115178,173.61199145480444
labeled-data\2015-08-11_1_SS041_eye\img68549.png,,,,,,,,,160.89476013183594,86.8340835571289,160.2467879761219,101.97107148268239
labeled-data\2015-08-11_1_SS041_eye\img69438.png,145.2061528438532,88.5136611011788,143.62292809308806,112.26203236265573,132.1445486500409,100.78365291960853,156.68453228690038,101.57526529499111,155.49711372382652,57.640778461258805,152.33066422229626,178.36166570709983
labeled-data\2015-08-11_1_SS041_eye\img72068.png,138.87325384079267,86.93043635041366,138.4774476531014,113.05364473803829,128.18648677312805,100.38784673191725,153.12227659767882,100.78365291960853,147.97679615769218,53.68271658434597,145.2061528438532,183.1113399593952
labeled-data\2015-08-11_1_SS041_eye\img75598.png,142.8313157177055,75.45205690736648,140.8522847792491,111.47041998727315,122.6452001454501,93.26333535347419,157.8719508499742,96.03397866731316,156.68453228690038,48.933042332050604,155.49711372382652,180.73650283324753
labeled-data\2015-08-11_1_SS041_eye\img82484.png,130.16551771158447,73.86883215660137,129.37390533620191,105.13752098421264,115.52068876700704,88.5136611011788,145.99776521923576,90.8884982273265,147.97679615769218,41.41272476591624,140.4564785915578,187.06940183630803
labeled-data\2015-08-11_1_SS041_eye\img84952.png,142.43550953001423,89.30527347656135,141.24809096694037,115.0326756764947,130.16551771158447,101.97107148268239,154.70550134844396,103.95010242113881,153.51808278537013,50.516267082815716,150.35163328383985,186.27778946092548
labeled-data\2015-08-11_1_SS041_eye\img85767.png,,,,,,,,,165.76504516601562,92.8528823852539,164.20484985303472,107.11655192266906
labeled-data\2015-08-11_1_SS041_eye\img85770.png,,,,,,,,,162.9347381591797,93.03043365478516,162.22581891457833,107.90816429805162
labeled-data\2015-08-20_1_SS048_eye\img004285.png,142.16363140510893,92.17136329202145,140.9342141147238,126.59504742280538,122.90276052240839,107.33417654010483,158.55586194357747,111.43223417472197,158.14605618011575,39.30641980546042,156.91663888973062,199.54047331899034
labeled-data\2015-08-20_1_SS048_eye\img008211.png,,,,,,,,,187.2422653858974,83.15563649586375,187.65207114935913,106.51456501318143
labeled-data\2015-08-20_1_SS048_eye\img013565.png,142.98324293203237,90.5321402381746,141.3440198781855,126.59504742280538,126.18120663010211,108.97339959395168,158.9656677070392,110.61262264779856,156.09702736280718,37.667196751613574,156.09702736280718,199.95027908245206
labeled-data\2015-08-20_1_SS048_eye\img021865.png,157.73625041665403,82.33602496894034,155.27741583588377,122.90679555164994,134.37732189933638,101.59689585164085,175.35789824550773,102.41650737856429,166.75197721281174,46.68292354777125,167.57158873973518,182.3286312535984
labeled-data\2015-08-20_1_SS048_eye\img024362.png,,,,,,,,,187.2422653858974,86.84388836701916,188.47168267628254,108.56359383048999
labeled-data\2015-08-20_1_SS048_eye\img024372.png,,,,,,,,,179.04615011666314,99.13806127087057,179.86576164358658,113.89106875549226
labeled-data\2015-08-20_1_SS048_eye\img024373.png,,,,,,,,,174.5382867185843,97.90864398048544,173.30886942819916,115.94009757280082
labeled-data\2015-08-20_1_SS048_eye\img025397.png,139.29499106087692,81.5164134420169,137.65576800703008,120.85776673434137,117.98509136086784,100.36747856125572,157.32644465319234,104.46553619587286,157.32644465319234,30.700498772764433,149.94994091088148,197.08163873822008
labeled-data\2015-08-20_1_SS048_eye\img028635.png,140.11460258780036,90.12233447471289,137.65576800703008,127.41465894972879,118.80470288779128,106.51456501318143,156.5068331262689,109.79301112087512,157.32644465319234,37.667196751613574,155.68722159934546,199.54047331899034
labeled-data\2015-08-20_1_SS048_eye\img037133.png,,,,,,,,,158.14605618011575,85.20466531317231,157.73625041665403,121.26757249780309
labeled-data\2015-08-20_1_SS048_eye\img040545.png,143.80285445895578,86.43408260355747,142.16363140510893,124.54601860549681,122.08314899548498,103.64592466894942,161.42450228780947,107.74398230356655,160.19508499742432,36.847585224690135,156.91663888973062,197.49144450168177
labeled-data\2015-08-20_1_SS048_eye\img042324.png,141.7538256416472,89.71252871125117,140.9342141147238,126.18524165934366,122.90276052240839,106.92437077664312,159.7852792339626,111.02242841126025,158.9656677070392,38.07700251507529,156.91663888973062,199.13066755552865
labeled-data\2015-08-20_1_SS048_eye\img046033.png,,,,,,,,,157.32644465319234,63.48495984970151,159.3754734705009,118.39893215357111
labeled-data\2015-08-20_1_SS048_eye\img046036.png,,,,,,,,,183.96381927820372,82.33602496894034,185.19323656858884,104.46553619587286
labeled-data\2015-08-20_1_SS048_eye\img051376.png,142.57343716857065,86.43408260355747,141.7538256416472,126.18524165934366,122.08314899548498,103.64592466894942,161.01469652434776,107.33417654010483,159.3754734705009,40.12603133238383,154.86761007242205,195.85222144783495
labeled-data\2015-08-20_1_SS048_eye\img058192.png,158.9656677070392,77.82816157086148,157.32644465319234,128.23427047665223,131.09887579164266,101.59689585164085,180.68537317051,104.87534195933455,162.6539195781946,20.455354686221597,159.3754734705009,201.1796963728372
labeled-data\2015-08-20_1_SS048_eye\img058311.png,146.26168903972606,75.77913275355291,146.67149480318778,131.92252234780764,117.57528559740612,100.77728432471741,172.89906366473744,102.82631314202598,157.73625041665403,5.702347201599935,157.32644465319234,204.0483367170692
labeled-data\2015-08-20_1_SS048_eye\img058470.png,,,,,,,,,199.94624405321053,70.04185206508893,201.17566134359566,79.05757886124661
labeled-data\2015-08-20_1_SS048_eye\img058479.png,,,,,112.65761643586558,90.9419460016363,149.13032938395807,92.17136329202145,140.88601684570312,74.6639633178711,142.16363140510893,115.94009757280082
labeled-data\2015-08-20_1_SS048_eye\img058480.png,,,,,,,,,204.8639132147511,80.28699615163177,205.2737189782128,99.957672797794
labeled-data\2015-08-20_1_SS048_eye\img058491.png,,,,,,,,,222.48556104360478,93.8105863458683,222.07575528014303,109.3832053574134
labeled-data\2015-08-20_1_SS048_eye\img058495.png,,,,,,,,,163.06372534165632,90.9419460016363,159.7852792339626,106.1047592497197
labeled-data\2015-08-20_1_SS048_eye\img059737.png,,,,,,,,,,,,
labeled-data\2015-08-20_1_SS048_eye\img059739.png,,,,,,,,,255.75006103515625,131.4822235107422,254.45041059361841,142.9872779612739
labeled-data\2015-08-20_1_SS048_eye\img059740.png,,,,,,,,,166.75197721281174,127.00485318626707,169.21081179358202,141.34805490742707
labeled-data\2015-08-20_1_SS048_eye\img059741.png,,,,,,,,,139.86898803710938,109.221923828125,143.39304869549406,134.38135692857793
labeled-data\2015-08-20_1_SS048_eye\img067602.png,144.2126602224175,84.7948595497106,143.39304869549406,125.77543589588194,124.95178933971695,104.46553619587286,164.70294839550317,107.33417654010483,158.55586194357747,36.437779461228416,156.5068331262689,195.4424156843732
labeled-data\2015-08-20_1_SS048_eye\img070030.png,145.44207751280263,88.07330565740432,144.2126602224175,124.13621284203509,124.95178933971695,105.28514772279627,163.88333686857973,107.74398230356655,162.6539195781946,37.667196751613574,161.01469652434776,195.0326099209115
labeled-data\2015-08-20_1_SS048_eye\img070493.png,140.9342141147238,87.25369413048088,140.11460258780036,127.00485318626707,119.62431441471469,104.05573043241114,160.60489076088604,107.74398230356655,155.68722159934546,43.814283203539276,152.40877549165177,195.0326099209115
labeled-data\2015-08-20_1_SS048_eye\img078676.png,138.88518529741523,86.43408260355747,138.47537953395351,124.54601860549681,121.26353746856154,103.64592466894942,158.55586194357747,104.87534195933455,161.83430805127117,37.257390988151855,160.19508499742432,197.49144450168177
labeled-data\2015-08-20_1_SS048_eye\img080865.png,144.2126602224175,88.07330565740432,142.16363140510893,127.41465894972879,122.4929547589467,105.69495348625799,161.42450228780947,108.56359383048999,160.60489076088604,40.94564285930727,161.83430805127117,197.90125026514352
labeled-data\2015-08-20_1_SS048_eye\img086127.png,,,131.8527069091797,110.38092041015625,111.0183933820187,89.30272294778945,158.9656677070392,89.71252871125117,149.2527313232422,80.34839630126953,148.31071785703463,158.96970273628074
labeled-data\2015-08-20_1_SS048_eye\img089038.png,142.16363140510893,81.10660767855518,142.98324293203237,120.85776673434137,122.08314899548498,100.77728432471741,160.19508499742432,102.00670161510257,157.73625041665403,26.19263537468558,158.55586194357747,199.95027908245206
labeled-data\2015-08-20_1_SS048_eye\img094497.png,140.52440835126208,78.2379673343232,140.52440835126208,124.9558243689585,118.80470288779128,99.54786703433228,163.88333686857973,102.00670161510257,161.83430805127117,40.94564285930727,161.01469652434776,186.42668888821552
labeled-data\2015-08-20_1_SS048_eye\img095284.png,138.88518529741523,81.92621920547862,138.47537953395351,123.72640707857337,116.75567407048271,100.36747856125572,156.5068331262689,104.05573043241114,156.91663888973062,33.56913911699644,153.6381927820369,200.36008484591378
labeled-data\2015-08-20_1_SS048_eye\img099791.png,,,,,,,,,149.94994091088148,66.35360019393352,149.94994091088148,90.9419460016363
labeled-data\2015-08-20_1_SS048_eye\img099792.png,,,131.4453582763672,99.83234405517578,116.17894744873047,79.31763458251953,155.6349334716797,84.64702606201172,149.57579040527344,70.37718200683594,154.90318298339844,140.8074493408203
labeled-data\2015-08-20_1_SS048_eye\img099793.png,,,,,,,,,142.98324293203237,78.2379673343232,142.16363140510893,92.58116905548314
labeled-data\2015-08-20_1_SS048_eye\img100665.png,152.40877549165177,77.00855004393804,152.40877549165177,115.94009757280082,130.68907002818096,95.85961516317687,170.03042332050543,98.72825550740885,159.3754734705009,24.96321808430045,156.91663888973062,199.13066755552865
labeled-data\2015-08-20_1_SS048_eye\img104033.png,156.09702736280718,76.18893851701463,154.45780430896033,122.90679555164994,132.3282930820278,98.31844974394716,178.63634435320142,102.00670161510257,167.98139450319687,29.061275718917585,164.70294839550317,191.34435804975607
labeled-data\2015-08-27_1_SS048_eye\img13698.png,155.24289415472253,101.14854428653683,156.10068634283806,138.03360837550383,138.94484258052782,119.16218023696257,174.97211448137932,122.16445289536685,168.96756916457073,35.52744189570021,168.96756916457073,211.37484045938004
labeled-data\2015-08-27_1_SS048_eye\img15506.png,156.95847853095358,91.7128302172662,158.24516681312684,139.3202966576771,134.65588163995028,116.15990757855826,180.9766597981879,117.44659586073155,168.53867307051297,26.52062392048731,171.11204963485952,214.37711311778435
labeled-data\2015-08-27_1_SS048_eye\img16227.png,154.8139980606648,96.00179115784374,154.8139980606648,137.1758161873883,135.08477773400801,117.44659586073155,174.54321838732156,117.87549195478931,167.2519847883397,31.23848095512264,167.68088088239747,211.37484045938004
labeled-data\2015-08-27_1_SS048_eye\img17649.png,,,147.0938683676252,119.59107633102033,127.36464804096843,101.14854428653683,168.53867307051297,101.57744038059457,161.92642211914062,89.14309692382812,163.82081603587767,169.34302324172
labeled-data\2015-08-27_1_SS048_eye\img17737.png,,,,,,,,,192.98575043180506,110.58425835580746,193.41464652586282,133.74464743492626
labeled-data\2015-08-27_1_SS048_eye\img18433.png,,,,,,,,,207.139321535711,113.15763492015398,205.85263325353773,130.74237477652196
labeled-data\2015-08-27_1_SS048_eye\img18853.png,158.6740629071846,92.99951849943946,158.6740629071846,132.457959152753,139.80263476864334,111.44205054392296,177.1165949516681,113.58653101421174,170.254257446744,56.11445441047246,168.96756916457073,191.21672403866552
labeled-data\2015-08-27_1_SS048_eye\img22086.png,157.38737462501132,95.14399896972824,156.10068634283806,138.46250446956157,137.65815429835456,117.87549195478931,178.40328323384136,117.44659586073155,168.96756916457073,35.098545801642445,165.10750431805093,210.08815217720678
labeled-data\2015-08-27_1_SS048_eye\img29295.png,,,,,,,,,194.27243871397832,95.572895063786,192.98575043180506,114.44432320232724
labeled-data\2015-08-27_1_SS048_eye\img29304.png,,,,,,,,,191.27016605557404,102.00633647465233,190.84126996151628,125.16672555377116
labeled-data\2015-08-27_1_SS048_eye\img29777.png,,,,,,,,,191.6990621496318,115.73101148450053,188.26789339716976,135.46023181115729
labeled-data\2015-08-27_1_SS048_eye\img29848.png,,,,,,,,,186.98120511499647,96.85958334595927,188.26789339716976,114.873219296385
labeled-data\2015-08-27_1_SS048_eye\img31817.png,160.81854337747336,99.43295991030581,161.6763355655889,141.8936732220236,140.66042695675884,119.59107633102033,180.9766597981879,120.01997242507807,166.82308869428195,40.67419502439327,165.10750431805093,208.37256780097576
labeled-data\2015-08-27_1_SS048_eye\img41753.png,,,,,146.23607617950967,114.44432320232724,194.27243871397832,114.0154271082695,175.40101057543708,80.56153177176455,172.82763401109054,126.88230993000218
labeled-data\2015-08-27_1_SS048_eye\img41759.png,,,,,,,,,175.82990666949482,101.57744038059457,177.9743871397836,114.873219296385
labeled-data\2015-08-27_1_SS048_eye\img41884.png,,,,,,,,,175.17349243164062,101.41514587402344,174.54321838732156,123.88003727159787
labeled-data\2015-08-27_1_SS048_eye\img41898.png,,,,,,,,,203.27925668919121,119.16218023696257,202.4214645010757,140.1780888457926
labeled-data\2015-08-27_1_SS048_eye\img41993.png,159.5318550953001,91.7128302172662,159.10295900124234,134.17354352898403,138.51594648647009,112.29984273203848,180.11886761007239,115.73101148450053,165.96529650616645,80.13263567770679,166.3941926002242,165.05406230114244
labeled-data\2015-08-27_1_SS048_eye\img42298.png,,,,,132.5114011696615,112.72873882609622,168.53867307051297,110.58425835580746,170.254257446744,102.00633647465233,170.68315354080175,136.31802399927278
labeled-data\2015-08-27_1_SS048_eye\img43099.png,154.38510196660704,92.99951849943946,153.95620587254928,138.03360837550383,131.22471288748824,114.873219296385,174.97211448137932,116.58880367261602,168.96756916457073,38.100818460046725,164.24971212993543,209.23035998909126
labeled-data\2015-08-27_1_SS048_eye\img44918.png,,,,,,,,,199.41919184267138,110.58425835580746,199.41919184267138,132.457959152753
labeled-data\2015-08-27_1_SS048_eye\img45050.png,,,,,,,,,213.1438668525196,119.16218023696257,215.28834732280833,139.3202966576771
labeled-data\2015-08-27_1_SS048_eye\img45116.png,,,,,,,,,181.8344519863034,78.84594739553353,179.68997151601462,109.72646616769194
labeled-data\2015-08-27_1_SS048_eye\img45513.png,,,,,,,,,194.27243871397832,99.43295991030581,195.98802309020934,131.17127087057972
labeled-data\2015-08-27_1_SS048_eye\img49302.png,151.8117254022605,94.71510287567048,151.8117254022605,132.88685524681074,132.5114011696615,113.58653101421174,170.254257446744,114.873219296385,162.96302384776214,34.24075361352692,160.38964728341563,207.943671706918
labeled-data\2015-08-27_1_SS048_eye\img49505.png,151.8117254022605,93.85731068755499,151.8117254022605,133.3157513408685,133.369193357777,113.15763492015398,170.68315354080175,114.873219296385,161.6763355655889,32.5251692372959,164.24971212993543,210.9459443653223
labeled-data\2015-08-27_1_SS048_eye\img55139.png,150.09614102602947,95.14399896972824,149.66724493197174,135.88912790521505,129.5091285112572,115.73101148450053,168.96756916457073,116.58880367261602,166.82308869428195,33.38296142541142,165.10750431805093,209.65925608314905
labeled-data\2015-08-27_1_SS048_eye\img55650.png,150.953933214145,89.99724584103518,150.52503712008723,138.89140056361933,128.22244022908393,114.873219296385,174.97211448137932,114.873219296385,164.67860822399317,31.23848095512264,163.82081603587767,207.943671706918
labeled-data\2015-08-27_1_SS048_eye\img61549.png,,,,,136.80036211023904,104.15081694494111,192.12795824368953,105.00860913305664,173.68542619920603,86.13718099451538,173.68542619920603,136.74692009333054
labeled-data\2015-08-27_1_SS048_eye\img66063.png,150.52503712008723,92.14172631132396,150.09614102602947,130.31347868246422,131.65360898154597,112.72873882609622,170.254257446744,113.15763492015398,167.68088088239747,32.95406533135366,167.68088088239747,207.0858795188025
labeled-data\2015-08-27_1_SS048_eye\img67473.png,158.6740629071846,96.00179115784374,158.6740629071846,134.17354352898403,140.2315308627011,115.30211539044276,177.1165949516681,117.01769976667379,167.68088088239747,34.24075361352692,166.82308869428195,209.23035998909126
labeled-data\2015-08-27_1_SS048_eye\img68788.png,163.82081603587767,88.7105575588619,162.96302384776214,139.74919275173485,139.37373867458558,112.72873882609622,188.6967894912275,114.44432320232724,172.82763401109054,50.9677012817794,171.54094572891728,166.76964667737346
labeled-data\2015-08-27_1_SS048_eye\img69556.png,155.24289415472253,95.572895063786,155.24289415472253,138.46250446956157,135.51367382806578,117.44659586073155,175.40101057543708,117.87549195478931,163.3919199418199,43.24757158873979,165.96529650616645,198.93685373170513
labeled-data\2015-08-27_1_SS048_eye\img81629.png,148.8094527438562,90.85503802915068,147.9516605557407,133.74464743492626,129.08023241719945,114.0154271082695,170.68315354080175,114.44432320232724,167.2519847883397,34.66964970758468,164.67860822399317,206.22808733068698
labeled-data\2015-08-27_1_SS048_eye\img82061.png,,,,,,,,,191.6990621496318,91.7128302172662,188.26789339716976,112.29984273203848
labeled-data\2015-08-27_1_SS048_eye\img82934.png,,,,,,,,,155.11715698242188,98.37238311767578,158.6740629071846,123.45114117754011
labeled-data\2015-08-27_1_SS048_eye\img83962.png,154.38510196660704,86.13718099451538,154.38510196660704,134.60243962304176,130.3669206993727,109.72646616769194,177.9743871397836,111.44205054392296,168.10977697645524,52.68328565801042,174.97211448137932,180.06542559316387
labeled-data\2015-08-27_1_SS048_eye\img84171.png,152.66951759037602,87.8527653707464,151.8117254022605,133.3157513408685,132.08250507560373,110.58425835580746,174.97211448137932,112.29984273203848,169.3964652586285,45.39205205902857,171.11204963485952,191.64562013272328
labeled-data\2015-08-27_1_SS048_eye\img86293.png,,,,,,,,,154.38510196660704,95.14399896972824,154.8139980606648,117.01769976667379
labeled-data\2015-08-27_1_SS048_eye\img86481.png,165.10750431805093,73.2702981727827,163.82081603587767,140.60698493985035,131.65360898154597,106.2952974152299,197.70360746644036,107.58198569740316,165.96529650616645,17.51380594527444,165.10750431805093,207.51477561286026
labeled-data\2015-09-03_1_SS048_eye\img01270.png,152.07955188800628,102.84478203434608,152.515311636844,146.4207569181149,131.1630839437973,123.76124997855513,175.17481857640377,126.37580847158125,163.84506510662385,85.41439208083855,166.45962359965,179.97425757861689
labeled-data\2015-09-03_1_SS048_eye\img13622.png,152.07955188800628,106.76661977388528,150.7722726414932,147.72803616462795,130.72732419495958,125.94004872274357,171.68874058570225,127.24732796925662,161.6662663624354,74.08463861105866,164.28082485546156,196.53312803444902
labeled-data\2015-09-03_1_SS048_eye\img14918.png,,,,,,,,,197.3284912109375,107.1849594116211,196.9796905517578,123.28956604003906
labeled-data\2015-09-03_1_SS048_eye\img16107.png,152.95107138568164,107.20237952272296,152.95107138568164,152.52139340184252,131.59884369263494,129.86188646228274,175.17481857640377,131.6049254576335,156.43714937638316,52.732410918011965,158.18018837173395,213.96351798795655
labeled-data\2015-09-03_1_SS048_eye\img17669.png,148.1577141484671,111.99573675993753,148.59347389730476,151.64987390416715,128.54852545077114,132.04068520647118,167.33114309732537,133.78372420182194,154.69411038103243,53.16817066684965,154.69411038103243,213.96351798795655
labeled-data\2015-09-03_1_SS048_eye\img23599.png,150.1824188232422,105.32608032226562,149.39430236816406,144.1925048828125,130.0319366455078,122.62120056152344,169.0741820926761,128.118847466932,160.11312866210938,71.19219970703125,162.35252380371094,197.73814392089844
labeled-data\2015-09-03_1_SS048_eye\img23601.png,151.430419921875,107.01433563232422,151.5211944580078,146.6513214111328,131.94488525390625,125.21757507324219,172.5602600833776,130.29764621112045,161.7134552001953,77.95155334472656,164.3932342529297,194.04185485839844
labeled-data\2015-09-03_1_SS048_eye\img23608.png,151.0207977294922,107.98959350585938,153.14385986328125,149.43661499023438,131.5755615234375,128.017578125,174.3032990787284,131.16916570879582,165.58836364746094,82.28581237792969,167.58433532714844,199.66236877441406
labeled-data\2015-09-03_1_SS048_eye\img23829.png,151.56541442871094,107.51528930664062,151.3888702392578,145.2759246826172,132.27337646484375,124.5056381225586,171.25298083686454,130.29764621112045,160.33900451660156,73.00963592529297,165.31472778320312,195.76803588867188
labeled-data\2015-09-03_1_SS048_eye\img25672.png,,,,,,,,,177.3536173205922,115.48181475063905,178.15371704101562,135.83448791503906
labeled-data\2015-09-03_1_SS048_eye\img26375.png,155.12987012987008,105.4593405273722,156.43714937638316,145.5492374204395,134.2134021856611,123.76124997855513,174.73905882756605,127.24732796925662,164.28082485546156,63.62640463895417,164.71658460429921,196.96888778328673
labeled-data\2015-09-03_1_SS048_eye\img26506.png,152.95107138568164,108.07389902039836,153.82259088335707,145.5492374204395,134.64916193449875,125.94004872274357,171.25298083686454,127.6830877180943,163.4093053577862,75.82767760640942,166.0238638508123,192.17553054607214
labeled-data\2015-09-03_1_SS048_eye\img28620.png,145.54315565544096,91.07926881572851,146.85043490195403,141.62739968090034,122.44788896704351,115.91757449947673,169.5099418415138,116.7890939971521,158.6159481205716,65.80520338314261,162.10202611127312,198.71192677863746
labeled-data\2015-09-03_1_SS048_eye\img29394.png,154.18923950195312,100.33068084716797,152.83628845214844,142.4346466064453,132.28057861328125,120.63603973388672,174.3032990787284,125.50428897390586,163.30288696289062,59.59452819824219,164.00209045410156,203.062744140625
