scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-11-12_1_SS047_eye\img44709.png,,,,,,,,,,,,
labeled-data\2015-11-12_1_SS047_eye\img44821.png,,,,,,,,,119.2698974609375,116.14655303955078,121.24769592285156,166.86488342285156
labeled-data\2015-11-12_1_SS047_eye\img50857.png,,,,,,,,,150.88441259355776,111.23307536135272,150.88441259355776,132.67533468682768
labeled-data\2015-11-12_1_SS047_eye\img50958.png,,,,,,,,,137.68917608557314,121.95420502409019,139.28453063964844,142.4333953857422
labeled-data\2015-11-12_1_SS047_eye\img59189.png,180.57369473652312,69.58561013302631,184.2848550043938,118.24304475621952,156.657328565801,94.73902972637194,206.13946547074332,93.08962516287389,159.95613769279717,48.968053089300355,164.9043513832914,186.28098300051516
labeled-data\2015-11-12_1_SS047_eye\img62322.png,191.70717554013513,68.34855671040273,194.59363352625675,118.24304475621952,168.61551165116208,94.73902972637194,215.21119056998273,93.50197630374839,164.49200024241688,37.42222114481382,168.20316051028755,203.18737977637042
labeled-data\2015-11-12_1_SS047_eye\img66141.png,192.11952668100966,46.493946244053234,196.65538923062937,123.60360958758827,152.53381715705584,85.25495348625802,230.46818278233994,85.25495348625802,165.31670252416592,37.42222114481382,163.66729796066784,194.5280058180055
labeled-data\2015-11-12_1_SS047_eye\img72443.png,185.10955728614283,69.99796127390081,187.17131299051542,113.70718220659981,162.01789339716976,93.9143274446229,209.02592345686494,90.61551831762677,155.83262628405197,44.01983939880611,156.657328565801,194.94035695888005
labeled-data\2015-11-12_1_SS047_eye\img73361.png,189.233068694888,71.6473658373989,191.29482439926062,117.83069361534501,166.55375594678947,97.6254877124936,213.97413714735913,95.56373200812098,159.95613769279717,42.782785976182566,162.01789339716976,197.41446380412714
labeled-data\2015-11-12_1_SS047_eye\img73853.png,197.8924426532529,62.163289597284944,201.6036029211236,114.94423562922339,172.32667191903275,89.37846489500319,225.93232023272023,88.96611375412868,164.9043513832914,32.474007454319604,163.25494681979333,201.12562407199783
labeled-data\2015-11-12_1_SS047_eye\img77950.png,181.39839701827216,56.802724765916196,183.04780158177024,118.65539589709405,152.94616829793034,89.37846489500319,212.3247325838611,88.14141147237964,156.2449774249265,49.792755371049395,157.06967970667554,193.29095239538196
labeled-data\2015-11-12_1_SS047_eye\img79740.png,185.52190842701734,66.69915214690465,187.99601527226446,117.83069361534501,159.13143541104813,95.15138086724647,211.50003030211204,90.61551831762677,158.71908427017362,35.77281658131574,159.54378655192266,199.47621950849975
labeled-data\2015-11-12_1_SS047_eye\img81311.png,,,,,,,,,128.20509984545922,72.88441926002244,130.2668555498318,84.43025120450898
labeled-data\2015-11-12_1_SS047_eye\img81319.png,,,,,,,,,146.34855004393805,53.09156449804553,148.82265688918517,81.54379321838735
labeled-data\2015-11-12_1_SS047_eye\img81348.png,,,,,,,,,,,,
labeled-data\2015-11-12_1_SS047_eye\img81377.png,,,,,,,,,120.37042816884335,105.46015938910944,120.54206848144531,137.57630920410156
labeled-data\2015-11-12_1_SS047_eye\img88564.png,191.29482439926062,68.76090785127727,195.4183358080058,116.59364019272144,167.3784582285385,94.32667858549743,217.68529741522983,90.61551831762677,162.01789339716976,34.12341201781766,166.966107087664,199.47621950849975
labeled-data\2015-11-12_1_SS047_eye\img89119.png,188.408366413139,77.00793066876764,191.29482439926062,119.06774703796856,166.55375594678947,98.0378388533681,208.6135723159904,98.0378388533681,160.36848883367168,45.66924396230419,163.66729796066784,197.41446380412714
