scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-12-04_1_SS052_eye\img27854.png,173.04704747036322,117.67955360359585,172.02455609120074,170.84910532004324,145.9510259225583,144.26432946181953,201.16556039733058,144.77557515140077,182.76071557240647,67.06623033505463,184.8056983307314,238.8447820343461
labeled-data\2015-12-04_1_SS052_eye\img28268.png,142.88355178507095,107.45463981197136,144.41728885381463,169.31536825129956,112.20881041019747,139.15187256600728,175.0920302286881,137.6181354972636,167.93459057455095,44.57141999348073,164.3558707474824,247.0247130676457
labeled-data\2015-12-04_1_SS052_eye\img29646.png,165.37836212664484,118.70204498275831,166.40085350580728,169.82661394088078,139.8160776475836,144.77557515140077,194.00812074319344,144.26432946181953,171.0020647120383,54.285088095523975,172.02455609120074,247.53595875722692
labeled-data\2015-12-04_1_SS052_eye\img30253.png,177.64825867659425,101.83093722657787,179.69324143491912,159.09045445967504,146.46227161213955,129.438204463964,207.30050867230528,129.438204463964,177.64825867659425,50.19512257887419,180.7157328140816,242.9347475509959
labeled-data\2015-12-04_1_SS052_eye\img30762.png,170.49081902245706,97.22972602034687,176.62576729743176,171.87159669920567,136.74860351009625,135.57315273893872,213.94670263686118,135.57315273893872,176.62576729743176,39.45896309766846,178.67075005575668,248.55845013638938
labeled-data\2015-12-04_1_SS052_eye\img31657.png,158.73216816208895,100.2972001578342,162.3108879891575,176.4728079054367,122.43372420182196,137.1068898076824,200.1430690181681,136.08439842851993,172.53580178078198,29.23404930604397,173.04704747036322,254.6933984113641
labeled-data\2015-12-04_1_SS052_eye\img35033.png,163.84462505790117,113.58958808694607,168.4458362641322,165.22540273464975,140.32732333716484,139.66311825558853,194.00812074319344,138.64062687642607,176.62576729743176,48.661385510130515,180.20448712450036,250.09218720513306
labeled-data\2015-12-04_1_SS052_eye\img36968.png,155.6646940246016,105.92090274322769,159.75465954125139,168.2928768721371,126.01244402889056,136.59564411810118,188.89566384738117,136.59564411810118,176.11452160785058,46.616402751805595,178.67075005575668,248.55845013638938
labeled-data\2015-12-04_1_SS052_eye\img37338.png,166.91209919538852,110.52211394945871,169.46832764329463,170.337859630462,135.21486644135257,141.70810101391342,197.58684057026198,141.19685532433218,180.7157328140816,50.706368268455435,183.2719612619877,243.95723893015835
labeled-data\2015-12-04_1_SS052_eye\img37683.png,,,,,,,,,217.01417677434853,136.08439842851993,218.03666815351096,159.6017001492563
labeled-data\2015-12-04_1_SS052_eye\img37688.png,,,,,,,,,210.87922849937382,124.32574756815177,206.78926298272404,147.8430492888881
labeled-data\2015-12-04_1_SS052_eye\img37690.png,,,,,,,,,218.87710571289062,123.0921630859375,218.5479138430922,134.55066135977626
labeled-data\2015-12-04_1_SS052_eye\img37770.png,,,,,,,,,179.18199574533793,127.90446739522034,179.18199574533793,144.26432946181953
labeled-data\2015-12-04_1_SS052_eye\img37827.png,,,,,,,,,180.7157328140816,113.58958808694607,181.73822419324404,158.0679630805126
labeled-data\2015-12-04_1_SS052_eye\img37900.png,,,,,,,,,209.34549143063015,155.00048894302526,209.34549143063015,166.2478941138122
labeled-data\2015-12-04_1_SS052_eye\img37901.png,,,,,,,,,217.01417677434853,151.9330148055379,215.9916853951861,168.2928768721371
labeled-data\2015-12-04_1_SS052_eye\img37902.png,,,,,,,,,208.85108947753906,156.99920654296875,210.36798280979264,167.78163118255588
labeled-data\2015-12-04_1_SS052_eye\img37903.png,,,,,,,,,194.3122100830078,152.5927276611328,192.98562936403096,164.71415704506853
