scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-09-26_2_SS048_eye\img09208.png,,,,,,,,,214.8009581567706,132.5671653313661,215.26759851773068,177.36463998353034
labeled-data\2015-09-26_2_SS048_eye\img10093.png,159.7373955634854,119.50123522448487,160.20403592444546,161.0322273499288,139.20521968124348,139.10013038480673,179.33629072380728,140.9666918286469,174.6698871142068,50.438461802398365,175.13652747516687,241.29436943505638
labeled-data\2015-09-26_2_SS048_eye\img11452.png,154.1377112319649,119.03459486352483,155.07099195388497,157.7657448232085,133.1388949887629,137.7002093019266,174.6698871142068,139.10013038480673,172.80332567036663,49.03854071951821,170.93676422652646,239.42780799121618
labeled-data\2015-09-26_2_SS048_eye\img12242.png,182.13613288956753,108.76850692240387,182.6027732505276,160.56558698896876,154.60435159292496,133.96708641424624,206.86807202044986,134.43372677520628,186.33589613820794,42.97221602703769,188.66909794300818,241.76100979601642
labeled-data\2015-09-26_2_SS048_eye\img15596.png,153.67107087100487,105.0353840347235,156.00427267580505,153.09934121360806,129.87241246204258,130.2339635265659,177.93636964092713,129.76732316560586,178.4030100018872,55.57150577295886,177.00308891900704,221.22883391377448
labeled-data\2015-09-26_2_SS048_eye\img15665.png,151.33786906620463,110.168428005284,152.7377901490848,151.69942013072793,132.20561426684282,131.63388460944603,173.73660639228672,131.63388460944603,177.00308891900704,51.83838288527852,177.93636964092713,229.16172005009523
labeled-data\2015-09-26_2_SS048_eye\img16566.png,190.53565938684835,100.83562078608313,190.06901902588828,168.4984731252895,152.7377901490848,134.90036713616632,222.73384429309135,135.3670074971264,180.26957144572737,33.63940880783679,180.26957144572737,246.89405376657692
labeled-data\2015-09-26_2_SS048_eye\img17614.png,158.8041148415653,102.23554186896325,161.60395700732562,152.63270085264801,135.93873715452315,129.76732316560586,184.9359750553278,126.96748099984558,177.00308891900704,35.505970251676956,180.26957144572737,238.96116763025617
labeled-data\2015-09-26_2_SS048_eye\img19764.png,157.4041937586852,100.36898042512308,159.27075520252538,150.2994990478478,132.6722546278029,127.90076172176569,183.5360539724477,126.03420027792549,176.06980819708696,42.97221602703769,178.4030100018872,229.16172005009523
labeled-data\2015-09-26_2_SS048_eye\img20610.png,,,176.06980819708696,137.7002093019266,,,197.06862444028894,114.83483161488445,189.1357383039682,101.30226114704317,188.2024575820481,167.56519240336942
labeled-data\2015-09-26_2_SS048_eye\img20612.png,,,170.47012386556645,134.43372677520628,,,,,198.9351858841291,99.435699703203,201.26838768892935,157.7657448232085
labeled-data\2015-09-26_2_SS048_eye\img21371.png,146.20482509564414,105.0353840347235,147.6047461785243,151.2327797697679,125.67264921340221,129.30068280464582,170.00348350460638,127.43412136080565,168.1369220607662,42.50557566607762,168.1369220607662,237.09460618641597
labeled-data\2015-09-26_2_SS048_eye\img22212.png,137.80529859836338,97.56913825936283,139.67186004220355,149.3662183259277,115.40656127228122,126.03420027792549,164.40379917308587,123.70099847312528,161.60395700732562,29.90628592015645,168.1369220607662,240.36108871313627
labeled-data\2015-09-26_2_SS048_eye\img22300.png,158.8041148415653,100.83562078608313,159.27075520252538,150.76613940880785,135.47209679356314,127.90076172176569,184.9359750553278,126.96748099984558,168.1369220607662,40.63901422223745,173.73660639228672,235.2280447425758
labeled-data\2015-09-26_2_SS048_eye\img23420.png,149.47130762236446,101.30226114704317,151.33786906620463,152.63270085264801,124.27272813052208,129.30068280464582,175.60316783612694,125.10091955600541,170.47012386556645,43.4388563879977,171.87004494844655,230.56164113297535
