scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-12-15_1_SS052_eye\img30383.png,139.40385621643878,78.05684606014853,138.9749588258505,137.67358335191886,108.52324409408291,106.79297122956302,168.56887877644152,106.36407383897475,153.1285727152636,30.44923570484994,148.41070141879257,214.8751136578085
labeled-data\2015-12-15_1_SS052_eye\img30979.png,139.83275360702706,84.49030691897266,141.54834316938016,137.67358335191886,114.5278075623188,110.22415035426923,167.2821866046767,110.22415035426923,154.8441622776167,47.17623393779269,150.55518837173395,207.5838580178078
labeled-data\2015-12-15_1_SS052_eye\img31768.png,,,,,,,,,187.5795135498047,111.82042694091797,185.29587700938427,131.669019883683
labeled-data\2015-12-15_1_SS052_eye\img31789.png,144.5506249034981,78.91464084132508,143.26393273173326,140.24696769544852,114.09891017173052,108.9374581825044,174.57344224467738,108.07966340132785,155.27305966820498,51.465207843675444,152.27077793408705,208.0127554083961
labeled-data\2015-12-15_1_SS052_eye\img32351.png,,,,,,,,,185.41073608398438,97.06832122802734,186.5825691811491,122.23327729074094
labeled-data\2015-12-15_1_SS052_eye\img32423.png,,,134.68598491996775,128.66673814956508,107.30536651611328,99.71965789794922,162.76025390625,103.63623809814453,152.43246459960938,75.38488006591797,154.6096649169922,175.4335174560547
labeled-data\2015-12-15_1_SS052_eye\img32428.png,,,137.68826665408568,130.38232771191818,110.9594955444336,98.91664123535156,167.2821866046767,105.5062790577982,153.01937866210938,78.58423614501953,151.4574432373047,170.33787536621094
labeled-data\2015-12-15_1_SS052_eye\img32435.png,,,136.83047187290913,135.1001990083892,107.64832305908203,97.039794921875,167.2821866046767,105.5062790577982,156.78192138671875,71.6409683227539,152.3227996826172,178.9998321533203
labeled-data\2015-12-15_1_SS052_eye\img32468.png,,,137.68826665408568,132.95571205544783,108.95214148467119,103.7906894954451,166.85328921408842,106.36407383897475,156.13085444938153,74.62566693544233,151.4129831529105,177.56104067662852
labeled-data\2015-12-15_1_SS052_eye\img32676.png,,,139.83275360702706,133.81350683662438,107.66544931290636,102.93289471426854,169.42667355761807,104.21958688603337,161.7065205270291,81.91692257544301,161.8649139404297,174.5676727294922
labeled-data\2015-12-15_1_SS052_eye\img32683.png,,,138.11716404467396,135.1001990083892,108.95214148467119,103.36179210485682,167.71108399526497,106.79297122956302,153.7190704345703,81.58130645751953,154.36404418945312,176.1908721923828
labeled-data\2015-12-15_1_SS052_eye\img32692.png,,,135.5437797011443,132.09791727427128,107.23655192231809,105.5062790577982,165.13769965173532,108.9374581825044,155.78765869140625,78.65151977539062,165.31532287597656,180.76780700683594
labeled-data\2015-12-15_1_SS052_eye\img34973.png,145.40841968467464,80.20133301308991,144.1217275129098,132.52681466485956,117.10119190584845,105.07738166720992,168.9977761670298,108.50856079191612,151.84188054349877,40.742773078968554,150.55518837173395,208.44165279898436
labeled-data\2015-12-15_1_SS052_eye\img35255.png,130.82590840467327,71.19448781073612,130.82590840467327,134.24240422721266,99.51639889172912,100.78840776132714,162.1354179176174,102.93289471426854,147.9818040282043,20.5845957213196,147.55290663761602,216.16180582957332
labeled-data\2015-12-15_1_SS052_eye\img35331.png,150.55518837173395,63.47433478014716,150.55518837173395,134.67130161780094,113.67001278114225,97.35722863662093,187.0114665717374,98.64392080838576,155.27305966820498,9.862160956612684,150.12629098114567,215.30401104839677
labeled-data\2015-12-15_1_SS052_eye\img36117.png,,,141.61769104003906,135.4703369140625,119.6745762493781,110.22415035426923,169.42667355761807,112.3686373072106,163.36734008789062,105.13497924804688,167.62985229492188,174.470703125
labeled-data\2015-12-15_1_SS052_eye\img36973.png,,,,,,,,,160.80055236816406,105.19652557373047,161.27762313644084,129.52453293074163
labeled-data\2015-12-15_1_SS052_eye\img36974.png,,,,,,,,,169.42667355761807,111.51084252603405,170.28446833879462,137.2446859613306
labeled-data\2015-12-15_1_SS052_eye\img36979.png,,,,,,,,,180.57800571291324,87.92148604367887,178.00462136938359,124.8066616342706
labeled-data\2015-12-15_1_SS052_eye\img37145.png,,,,,,,,,185.22817993164062,121.05049896240234,185.72477439997255,144.53594160133127
