scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-12-03_1_SS052_eye\img37390.png,191.42237600576442,122.41217897030316,190.9368641596185,166.1082451234367,164.23371262159242,142.3181646622862,211.32836169774748,145.7167475853077,188.50930492888887,91.33942081696375,188.9948167750348,212.71738235344577
labeled-data\2015-12-03_1_SS052_eye\img39257.png,161.32064154471686,114.6439894319683,161.8061533908628,172.41989912333375,128.30583600679375,141.34714096999434,193.84993523649405,142.80367650843212,173.45843769836506,62.69422189435397,176.85702062138654,242.81911681449333
labeled-data\2015-12-03_1_SS052_eye\img41878.png,162.29166523700871,112.70194204738459,164.23371262159242,172.90541096947968,130.24788339137746,139.89060543155657,195.30647077493182,142.3181646622862,173.94394954451099,60.266662663624345,168.11780739075988,245.24667604522296
labeled-data\2015-12-03_1_SS052_eye\img44266.png,158.4075704678413,112.70194204738459,160.83512969857094,169.50682804645817,130.24788339137746,141.83265281614027,189.96584046732664,142.3181646622862,172.97292585221913,55.41154420216509,176.85702062138654,244.76116419907703
labeled-data\2015-12-03_1_SS052_eye\img45695.png,,,,,,,,,210.35733800545563,135.03548697009728,213.27040908233118,151.54288973905884
labeled-data\2015-12-03_1_SS052_eye\img45948.png,172.97292585221913,119.01359604728165,173.94394954451099,173.87643466177153,145.7842624680472,146.20225943145363,200.16158923639114,145.7167475853077,177.82804431367845,67.54934035581329,177.82804431367845,240.8770694299096
labeled-data\2015-12-03_1_SS052_eye\img46925.png,,,,,,,,,209.6055145263672,109.52381134033203,207.44426692858008,147.6587949698914
labeled-data\2015-12-03_1_SS052_eye\img48093.png,167.14678369846803,119.49910789342758,170.05985477534358,177.27501758479303,139.95812031429602,151.0573778929129,196.27749446722373,148.14430681603733,176.3715087752406,81.62918389404518,179.28457985211622,239.42053389147182
labeled-data\2015-12-03_1_SS052_eye\img48691.png,170.5453666214895,121.92666712415723,171.03087846763543,174.36194650791745,143.84221508346343,147.17328312374548,196.76300631336966,147.6587949698914,177.82804431367845,80.17264835560741,180.741115390554,241.36258127605552
labeled-data\2015-12-03_1_SS052_eye\img49418.png,166.17576000617612,109.78887097050901,165.6902481600302,157.8545437389559,141.4146558527338,133.5789514316595,188.02379308274294,134.54997512395136,185.1107220058674,51.52744943299763,179.77009169826215,236.50746281459624
labeled-data\2015-12-03_1_SS052_eye\img53389.png,,,159.62939453125,165.58230590820312,131.2189070836693,141.83265281614027,184.6252101597214,143.774700200724,181.16847229003906,134.75100708007812,180.02125549316406,203.51641845703125
labeled-data\2015-12-03_1_SS052_eye\img55572.png,,,153.552452006382,161.2531266619774,,,,,205.50221954399632,127.75280927790837,205.0167076978504,176.7895057386471
labeled-data\2015-12-03_1_SS052_eye\img55672.png,,,,,,,,,,,,
labeled-data\2015-12-03_1_SS052_eye\img55702.png,,,,,,,,,205.98773139014224,125.32525004717871,206.95875508243415,143.774700200724
labeled-data\2015-12-03_1_SS052_eye\img55703.png,,,,,,,,,179.28457985211622,130.66588035478392,180.741115390554,149.1153305083292
labeled-data\2015-12-03_1_SS052_eye\img55872.png,148.21182169877682,103.47721697061195,151.12489277565237,168.53580435416632,116.16803985314554,136.00651066238913,183.16867462128363,136.00651066238913,173.94394954451099,44.73028358695467,179.28457985211622,246.2176997375148
labeled-data\2015-12-03_1_SS052_eye\img58961.png,163.26268892930057,115.61501312426014,165.20473631388427,168.53580435416632,137.04504923742047,143.28918835457804,190.9368641596185,141.34714096999434,173.45843769836506,62.69422189435397,181.22662723669993,238.44951019917994
