scorer,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia,Sylvia
labeled-data\2015-09-26_1_SS048_eye\img17791.png,167.20364133884613,118.56795450256479,167.6702816998062,159.63230626704868,146.20482509564414,140.9666918286469,187.26917686012803,140.03341110672682,179.33629072380728,49.50518108047828,178.4030100018872,237.09460618641597
labeled-data\2015-09-26_1_SS048_eye\img20277.png,159.7373955634854,112.50162981008424,160.67067628540553,161.49886771088885,137.3386582374033,137.23356894096656,185.86925577724787,137.23356894096656,174.2032467532468,42.50557566607762,176.06980819708696,242.22765015697647
labeled-data\2015-09-26_1_SS048_eye\img21108.png,,,,,,,,,208.26799310333,112.50162981008424,209.66791418621017,152.63270085264801
labeled-data\2015-09-26_1_SS048_eye\img21110.png,,,,,,,,,184.89707946777344,121.94527435302734,185.40261541628786,165.2319905985692
labeled-data\2015-09-26_1_SS048_eye\img21111.png,,,156.00427267580505,140.9666918286469,,,,,205.93479129852977,108.76850692240387,205.46815093756976,167.56519240336942
labeled-data\2015-09-26_1_SS048_eye\img21112.png,,,,,,,,,240.6981964111328,118.84384155273438,239.2624053955078,135.63449096679688
labeled-data\2015-09-26_1_SS048_eye\img21116.png,,,,,137.3386582374033,122.7677177512052,194.73542263548876,122.30107739024515,203.08836364746094,106.61830139160156,200.80174732796928,153.09934121360806
labeled-data\2015-09-26_1_SS048_eye\img21245.png,,,,,,,,,240.46617800957307,139.56677074576677,243.26602017533332,160.09894662800872
labeled-data\2015-09-26_1_SS048_eye\img21246.png,,,,,,,,,237.66633584381276,147.96629724304756,239.999537648613,170.36503456912968
labeled-data\2015-09-26_1_SS048_eye\img21288.png,,,,,,,,,199.2840118408203,117.22915649414062,198.87489318847656,148.64613342285156
labeled-data\2015-09-26_1_SS048_eye\img21289.png,,,,,,,,,200.33510696700927,105.96866475664362,200.33510696700927,158.23238518416855
labeled-data\2015-09-26_1_SS048_eye\img21290.png,,,,,,,,,191.86036682128906,124.03994750976562,191.46894010876844,173.16487673488996
labeled-data\2015-09-26_1_SS048_eye\img21312.png,172.33668530940662,91.03617320592221,174.6698871142068,160.56558698896876,138.2719389593234,125.56755991696545,207.80135274236994,125.56755991696545,168.1369220607662,33.17276844687672,170.00348350460638,236.62796582545593
labeled-data\2015-09-26_1_SS048_eye\img21512.png,,,,,,,,,187.73581722108804,82.17000634768135,190.06901902588828,152.63270085264801
labeled-data\2015-09-26_1_SS048_eye\img21513.png,,,163.9371588121258,144.23317435536723,141.07178112508365,124.63427919504537,181.66949252860746,124.63427919504537,207.91378784179688,116.50323486328125,209.66791418621017,167.56519240336942
labeled-data\2015-09-26_1_SS048_eye\img21545.png,167.6702816998062,110.168428005284,168.60356242172628,156.36582374032835,145.27154437372405,132.10052497040607,191.46894010876844,131.63388460944603,184.0026943334077,73.77047985040056,181.20285216764745,203.96314055825286
labeled-data\2015-09-26_1_SS048_eye\img21546.png,,,,,,,,,207.69810485839844,128.97622680664062,206.0246124267578,140.69166564941406
labeled-data\2015-09-26_1_SS048_eye\img21550.png,,,,,159.27075520252538,133.03380569232615,208.26799310333,131.16724424848599,192.40222083068852,102.7021822299233,196.17984008789062,163.85171508789062
labeled-data\2015-09-26_1_SS048_eye\img21703.png,164.40379917308587,118.56795450256479,166.73700097788605,162.89878879376897,143.4049829298839,140.50005146768686,187.73581722108804,141.89997255056699,180.26957144572737,59.77126902159924,183.5360539724477,236.1613254644959
labeled-data\2015-09-26_1_SS048_eye\img21810.png,168.60356242172628,116.70139305872462,170.47012386556645,157.7657448232085,150.40458834428455,138.16684966288665,187.73581722108804,137.7002093019266,180.26957144572737,58.37134793871911,181.66949252860746,230.0950007720153
